Time,"__name__=""node_load1"",instance=""host.docker.internal:9300"",job=""node-exporter""","__name__=""node_load5"",instance=""host.docker.internal:9300"",job=""node-exporter""","__name__=""node_load15"",instance=""host.docker.internal:9300"",job=""node-exporter"""
2026-02-12 10:06:27,4.34,4.46,4.56
2026-02-12 10:06:57,4.65,4.53,4.58
2026-02-12 10:07:27,4.56,4.51,4.57
2026-02-12 10:07:57,4.14,4.41,4.53
2026-02-12 10:08:27,4.43,4.45,4.54
2026-02-12 10:08:57,4.97,4.59,4.58
2026-02-12 10:09:27,4.74,4.56,4.58
2026-02-12 10:09:57,4.46,4.5,4.55
2026-02-12 10:10:27,4.83,4.58,4.58
2026-02-12 10:10:57,4.71,4.58,4.58
2026-02-12 10:11:27,5.79,4.81,4.65
2026-02-12 10:11:57,5.02,4.72,4.62
2026-02-12 10:12:27,4.77,4.68,4.62
2026-02-12 10:12:57,4.39,4.6,4.59
2026-02-12 10:13:27,4.12,4.52,4.56
2026-02-12 10:13:57,4.08,4.47,4.55
2026-02-12 10:14:27,4.5,4.54,4.56
2026-02-12 10:14:57,4.18,4.45,4.54
2026-02-12 10:15:27,4.24,4.44,4.53
2026-02-12 10:15:57,4.33,4.45,4.53
2026-02-12 10:16:27,4.66,4.5,4.55
2026-02-12 10:16:57,4.45,4.47,4.53
2026-02-12 10:17:27,4.59,4.49,4.54
2026-02-12 10:17:57,4.8,4.55,4.56
2026-02-12 10:18:27,4.85,4.58,4.57
2026-02-12 10:18:57,4.65,4.56,4.56
2026-02-12 10:19:27,4.89,4.62,4.58
2026-02-12 10:19:57,4.86,4.63,4.58
2026-02-12 10:20:27,5.37,4.75,4.62
2026-02-12 10:20:57,5.33,4.8,4.64
2026-02-12 10:21:27,5.71,4.92,4.69
2026-02-12 10:21:57,5.11,4.86,4.67
2026-02-12 10:22:27,5.43,4.96,4.71
2026-02-12 10:22:57,5.12,4.94,4.72
2026-02-12 10:23:27,4.9,4.89,4.7
2026-02-12 10:23:57,5.06,4.93,4.73
2026-02-12 10:24:27,5.34,5,4.76
2026-02-12 10:24:57,4.85,4.92,4.74
2026-02-12 10:25:27,4.64,4.85,4.72
2026-02-12 10:25:57,4.46,4.79,4.7
2026-02-12 10:26:27,4.95,4.87,4.73
2026-02-12 10:26:57,5.46,5.01,4.78
2026-02-12 10:27:27,5.02,4.95,4.77
2026-02-12 10:27:57,5.03,4.95,4.78
2026-02-12 10:28:27,5.38,5.04,4.81
2026-02-12 10:28:57,5.45,5.08,4.84
2026-02-12 10:29:27,5.43,5.11,4.85
2026-02-12 10:29:57,5.13,5.07,4.85
2026-02-12 10:30:27,5.11,5.06,4.85
2026-02-12 10:30:57,5,5.04,4.85
2026-02-12 10:31:27,5.96,5.23,4.92
2026-02-12 10:31:57,5.96,5.31,4.95
2026-02-12 10:32:27,6.66,5.51,5.03
2026-02-12 10:32:57,5.93,5.46,5.03
2026-02-12 10:33:27,6.1,5.53,5.07
2026-02-12 10:33:57,5.01,5.32,5.01
2026-02-12 10:34:27,5.5,5.39,5.04
2026-02-12 10:34:57,5.23,5.32,5.03
2026-02-12 10:35:27,5.2,5.3,5.03
2026-02-12 10:35:57,4.62,5.15,4.99
2026-02-12 10:36:27,4.88,5.15,5
2026-02-12 10:36:57,4.68,5.07,4.98
2026-02-12 10:37:27,5.29,5.18,5.02
2026-02-12 10:37:57,4.72,5.05,4.98
2026-02-12 10:38:27,4.82,5.03,4.97
2026-02-12 10:38:57,5.21,5.07,4.99
2026-02-12 10:39:27,5.48,5.14,5.02
2026-02-12 10:39:57,5.02,5.05,4.99
2026-02-12 10:40:27,6,5.27,5.06
2026-02-12 10:40:57,5.83,5.31,5.08
2026-02-12 10:41:27,5.15,5.18,5.05
2026-02-12 10:41:57,4.68,5.07,5.01
2026-02-12 10:42:27,4.82,5.05,5.01
2026-02-12 10:42:57,5.1,5.09,5.02
2026-02-12 10:43:27,5.18,5.11,5.03
2026-02-12 10:43:57,4.83,5.04,5.01
2026-02-12 10:44:27,4.76,4.99,4.99
2026-02-12 10:44:57,4.77,4.97,4.99
2026-02-12 10:45:27,4.42,4.86,4.95
2026-02-12 10:45:57,4.85,4.93,4.97
2026-02-12 10:46:27,4.83,4.9,4.96
2026-02-12 10:46:57,4.47,4.82,4.93
2026-02-12 10:47:27,4.64,4.82,4.93
2026-02-12 10:47:57,4.33,4.74,4.9
2026-02-12 10:48:27,4.62,4.76,4.9
2026-02-12 10:48:57,4.39,4.69,4.87
2026-02-12 10:49:27,4.28,4.64,4.85
2026-02-12 10:49:57,4.52,4.67,4.85
2026-02-12 10:50:27,4.25,4.59,4.82
2026-02-12 10:50:57,4.67,4.66,4.83
2026-02-12 10:51:27,4.86,4.71,4.84
2026-02-12 10:51:57,4.82,4.72,4.84
2026-02-12 10:52:27,5.03,4.78,4.86
2026-02-12 10:52:57,5.39,4.89,4.9
2026-02-12 10:53:27,5.7,5,4.93
2026-02-12 10:53:57,5.47,5.02,4.94
2026-02-12 10:54:27,4.88,4.92,4.91
2026-02-12 10:54:57,4.65,4.86,4.89
2026-02-12 10:55:27,4.62,4.83,4.88
2026-02-12 10:55:57,4.4,4.75,4.85
2026-02-12 10:56:27,3.97,4.61,4.8
2026-02-12 10:56:57,4.24,4.62,4.8
2026-02-12 10:57:27,4.06,4.54,4.77
2026-02-12 10:57:57,3.79,4.43,4.72
2026-02-12 10:58:27,4,4.42,4.71
2026-02-12 10:58:57,4.12,4.41,4.7
2026-02-12 10:59:27,4.43,4.45,4.7
2026-02-12 10:59:57,4.96,4.57,4.73
2026-02-12 11:00:27,5.17,4.67,4.76
2026-02-12 11:00:57,4.94,4.65,4.75
2026-02-12 11:01:27,5.23,4.76,4.79
2026-02-12 11:01:57,4.98,4.75,4.79
2026-02-12 11:02:27,4.96,4.78,4.79
2026-02-12 11:02:57,4.63,4.72,4.77
2026-02-12 11:03:27,4.17,4.6,4.73
2026-02-12 11:03:57,4.22,4.57,4.72
2026-02-12 11:04:27,3.94,4.47,4.68
2026-02-12 11:04:57,4.43,4.54,4.7
2026-02-12 11:05:27,4.14,4.47,4.67
2026-02-12 11:05:57,4.27,4.46,4.66
2026-02-12 11:06:27,4.3,4.44,4.64
2026-02-12 11:06:57,4.69,4.53,4.67
2026-02-12 11:07:27,4.47,4.49,4.65
2026-02-12 11:07:57,4.9,4.59,4.68
2026-02-12 11:08:27,4.81,4.6,4.68
2026-02-12 11:08:57,4.75,4.61,4.68
2026-02-12 11:09:27,4.85,4.64,4.69
2026-02-12 11:09:57,4.37,4.55,4.65
2026-02-12 11:10:27,4.26,4.5,4.63
2026-02-12 11:10:57,4.4,4.51,4.63
2026-02-12 11:11:27,4.29,4.48,4.62
2026-02-12 11:11:57,4.5,4.51,4.63
2026-02-12 11:12:27,4.6,4.54,4.63
2026-02-12 11:12:57,4.6,4.55,4.63
2026-02-12 11:13:27,4.76,4.6,4.65
2026-02-12 11:13:57,4.47,4.54,4.63
2026-02-12 11:14:27,4.69,4.59,4.64
2026-02-12 11:14:57,4.61,4.58,4.63
2026-02-12 11:15:27,4.41,4.54,4.62
2026-02-12 11:15:57,4.33,4.5,4.61
2026-02-12 11:16:27,4.67,4.57,4.63
2026-02-12 11:16:57,4.9,4.64,4.65
2026-02-12 11:17:27,4.69,4.61,4.64
2026-02-12 11:17:57,4.44,4.55,4.62
2026-02-12 11:18:27,4.34,4.52,4.6
2026-02-12 11:18:57,4.46,4.52,4.6
2026-02-12 11:19:27,4.5,4.52,4.6
2026-02-12 11:19:57,4.1,4.43,4.57
2026-02-12 11:20:27,4.22,4.42,4.56
2026-02-12 11:20:57,3.98,4.35,4.53
2026-02-12 11:21:27,4.36,4.4,4.54
2026-02-12 11:21:57,4.58,4.46,4.56
2026-02-12 11:22:27,4.52,4.45,4.55
2026-02-12 11:22:57,4.48,4.45,4.55
2026-02-12 11:23:27,4.51,4.46,4.54
2026-02-12 11:23:57,4.28,4.4,4.52
2026-02-12 11:24:27,4.31,4.39,4.52
2026-02-12 11:24:57,4.66,4.47,4.54
2026-02-12 11:25:27,4.6,4.47,4.54
2026-02-12 11:25:57,4.83,4.54,4.56
2026-02-12 11:26:27,4.21,4.41,4.51
2026-02-12 11:26:57,4.12,4.37,4.5
2026-02-12 11:27:27,4.18,4.36,4.49
2026-02-12 11:27:57,4.42,4.42,4.51
2026-02-12 11:28:27,4.31,4.38,4.49
2026-02-12 11:28:57,4.37,4.38,4.48
2026-02-12 11:29:27,4.55,4.42,4.5
2026-02-12 11:29:57,4.23,4.35,4.47
2026-02-12 11:30:27,4.27,4.36,4.47
2026-02-12 11:30:57,4.89,4.5,4.51
2026-02-12 11:31:27,4.96,4.55,4.53
2026-02-12 11:31:57,5.87,4.81,4.61
2026-02-12 11:32:27,7.5,5.33,4.8
2026-02-12 11:32:57,10.28,6.22,5.11
2026-02-12 11:33:27,9.58,6.44,5.22
2026-02-12 11:33:57,10.02,6.9,5.41
2026-02-12 11:34:27,10.64,7.38,5.62
2026-02-12 11:34:57,10.68,7.7,5.79
2026-02-12 11:35:27,11.49,8.18,6.01
2026-02-12 11:35:57,10.99,8.41,6.16
2026-02-12 11:36:27,11.44,8.74,6.34
2026-02-12 11:36:57,11.56,9.05,6.52
2026-02-12 11:37:27,10.15,8.94,6.56
2026-02-12 11:37:57,9.95,9.05,6.68
2026-02-12 11:38:27,11.13,9.45,6.89
2026-02-12 11:38:57,10.98,9.57,7.01
2026-02-12 11:39:27,12.08,9.94,7.21
2026-02-12 11:39:57,13.74,10.53,7.5
2026-02-12 11:40:27,10.32,10.02,7.42
2026-02-12 11:40:57,14.17,11.02,7.84
2026-02-12 11:41:27,11.6,10.71,7.84
2026-02-12 11:41:57,10.26,10.5,7.86
2026-02-12 11:42:27,9.19,10.21,7.85
2026-02-12 11:42:57,9.37,10.21,7.93
2026-02-12 11:43:27,9.43,10.09,7.96
2026-02-12 11:43:57,9.33,10,8
2026-02-12 11:44:27,9.04,9.88,8.02
2026-02-12 11:44:57,8.13,9.58,7.98
2026-02-12 11:45:27,6.68,9.09,7.87
2026-02-12 11:45:57,6.81,8.94,7.86
