Time,"device=""nbd0""","device=""nbd1""","device=""nbd10""","device=""nbd11""","device=""nbd12""","device=""nbd13""","device=""nbd14""","device=""nbd15""","device=""nbd2""","device=""nbd3""","device=""nbd4""","device=""nbd5""","device=""nbd6""","device=""nbd7""","device=""nbd8""","device=""nbd9""","device=""vda""","device=""vdb"""
2026-03-12 19:45:44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123077.04681654177,0
2026-03-12 19:46:14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2322592.17877095,0
2026-03-12 19:46:44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1701534.896551724,0
2026-03-12 19:47:14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16992143.43838356,0
2026-03-12 19:47:44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17491897.379310343,0
2026-03-12 19:48:14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14385854.768636646,0
2026-03-12 19:48:44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15818610.758620689,0
2026-03-12 19:49:14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13017279.536519762,0
2026-03-12 19:49:44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25082938.376218524,0
2026-03-12 19:50:14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20005701.04798676,0
2026-03-12 19:50:44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9485726.423226785,0
2026-03-12 19:51:14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17676923.586206898,0
2026-03-12 19:51:44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16681030.620689655,0
2026-03-12 19:52:14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11298745.379310345,0
2026-03-12 19:52:44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11169933.24137931,0
2026-03-12 19:53:14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13782371.974346597,0
2026-03-12 19:53:44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8137198.344827586,0
2026-03-12 19:54:14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8281120.237233198,0
2026-03-12 19:54:44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12223732.956308836,0
2026-03-12 19:55:14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16485979.792406632,0
2026-03-12 19:55:44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10577060.928933486,0
2026-03-12 19:56:14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12045222.812219847,0
2026-03-12 19:56:44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14777551.003517486,0
2026-03-12 19:57:14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17579184.551724136,0
2026-03-12 19:57:44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15975388.689655172,0
2026-03-12 19:58:14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9849070.822701883,0
2026-03-12 19:58:44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7840720.576571605,0
2026-03-12 19:59:14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9525226.67402248,0
2026-03-12 19:59:44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16354619.766880475,0
2026-03-12 20:00:14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19062360.275862068,0
2026-03-12 20:00:44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19610466.779298697,0
2026-03-12 20:01:14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14917863.926342286,0
2026-03-12 20:01:44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15859306.368745906,0
