Time,"__name__=""promtail_custom_block_processed_after_seconds"",container_id=""rskj-miner1"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","__name__=""promtail_custom_block_processed_after_seconds"",container_id=""rskj-miner2"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","__name__=""promtail_custom_block_processed_after_seconds"",container_id=""rskj-node1"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail""","__name__=""promtail_custom_block_processed_after_seconds"",container_id=""rskj-node2"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail"""
2026-03-12 19:46:14,0.019109,0.037589,0.072006,0.029729
2026-03-12 19:46:44,0.920906,0.237095,0.474633,0.138959
2026-03-12 19:47:14,0.200576,0.236166,0.917449,0.161453
2026-03-12 19:47:44,0.259282,0.268617,0.306226,0.185695
2026-03-12 19:48:14,0.234225,0.194015,0.257128,0.136744
2026-03-12 19:48:44,0.140216,0.18717,0.24127,0.156217
2026-03-12 19:49:14,0.237972,0.25529,0.376338,0.312207
2026-03-12 19:49:44,0.237972,0.25529,0.376338,0.312207
2026-03-12 19:50:14,0.116233,0.13179,0.084992,0.187534
2026-03-12 19:50:44,0.020289,0.02283,0.021403,0.022155
2026-03-12 19:51:14,0.207766,0.113538,0.389171,0.51649
2026-03-12 19:51:44,0.14808,0.167736,0.108308,0.077666
2026-03-12 19:52:14,0.092996,0.155325,0.098456,0.095489
2026-03-12 19:52:44,0.216925,0.198921,0.317106,0.076428
2026-03-12 19:53:14,0.150912,0.097292,0.073948,0.076111
2026-03-12 19:53:44,0.146466,0.137877,0.249402,0.155765
2026-03-12 19:54:14,0.247759,0.223183,0.286307,0.144748
2026-03-12 19:54:44,0.140872,0.171494,0.13541,0.1351
2026-03-12 19:55:14,0.02855,0.026509,0.030144,0.033697
2026-03-12 19:55:44,0.212304,0.197446,0.132693,0.127392
2026-03-12 19:56:14,0.118898,0.205065,0.271753,0.105834
2026-03-12 19:56:44,0.141788,0.142725,0.228465,0.251154
2026-03-12 19:57:14,0.181018,0.137565,0.349133,0.230928
2026-03-12 19:57:44,0.181018,0.137565,0.349133,0.230928
2026-03-12 19:58:14,0.128796,0.112989,0.192142,0.139477
2026-03-12 19:58:44,0.291552,0.146411,0.366266,0.207925
2026-03-12 19:59:14,0.10124,0.086022,0.163158,0.102406
2026-03-12 19:59:44,0.178921,0.150014,0.228092,0.156591
2026-03-12 20:00:14,0.249183,0.238681,0.495891,0.182563
2026-03-12 20:00:44,0.222637,0.17952,0.300173,0.173039
2026-03-12 20:01:14,0.198397,0.137879,0.107961,0.112413
2026-03-12 20:01:44,0.088244,0.119207,0.122374,0.094548
2026-03-12 20:02:14,0.297359,0.217906,0.205568,0.181021
2026-03-12 20:02:44,0.152387,0.151735,0.158679,0.12457
2026-03-12 20:03:14,0.13873,0.20667,0.357926,0.126156
2026-03-12 20:03:44,0.13873,0.20667,0.357926,0.126156
2026-03-12 20:04:14,0.390008,0.248836,0.255313,0.243908
2026-03-12 20:04:44,0.178118,0.234669,0.27443,0.343948
2026-03-12 20:05:14,0.153073,0.115723,0.208758,0.144583
2026-03-12 20:05:44,0.096154,0.000084,0.000133,0.128594
2026-03-12 20:06:14,0.137417,0.172717,0.192325,0.127847
2026-03-12 20:06:44,0.164672,0.274303,0.240572,0.108637
2026-03-12 20:07:14,0.229802,0.206243,0.193973,0.151464
2026-03-12 20:07:44,0.292074,0.269024,0.183517,0.190411
2026-03-12 20:08:14,0.063098,0.04426,0.037386,0.086243
2026-03-12 20:08:44,0.210547,0.346117,0.19453,0.20766
2026-03-12 20:09:14,0.252513,0.232419,0.19453,0.119564
2026-03-12 20:09:44,0.173304,0.23362,0.270189,0.170239
2026-03-12 20:10:14,0.11545,0.127032,0.129886,0.129376
2026-03-12 20:10:44,0.25304,0.223354,0.219321,0.189263
2026-03-12 20:11:14,0.28618,0.180343,0.695271,0.229766
2026-03-12 20:11:44,0.217563,0.176336,0.274033,0.177237
2026-03-12 20:12:14,0.138079,0.128792,0.29545,0.177473
2026-03-12 20:12:44,0.138079,0.128792,0.29545,0.177473
2026-03-12 20:13:14,0.138079,0.128792,0.29545,0.177473
2026-03-12 20:13:44,0.118308,0.121395,0.239345,0.204611
2026-03-12 20:14:14,0.085196,0.114972,0.259209,0.126661
2026-03-12 20:14:44,0.204359,0.543775,0.703659,0.590177
2026-03-12 20:15:14,0.204359,0.543775,0.703659,0.590177
2026-03-12 20:15:44,0.187554,0.212685,0.313866,0.238412
2026-03-12 20:16:14,0.187554,0.212685,0.313866,0.238412
2026-03-12 20:16:44,0.115227,0.121004,0.401673,0.154333
2026-03-12 20:17:14,0.21434,0.066751,0.128888,0.08501
2026-03-12 20:17:44,0.191314,0.152863,0.157027,0.125515
2026-03-12 20:18:14,0.298308,0.217783,0.216827,0.340535
2026-03-12 20:18:44,0.085786,0.159163,0.199708,0.168301
2026-03-12 20:19:14,0.056847,0.046627,0.089125,0.048814
2026-03-12 20:19:44,0.203799,0.168969,0.347027,0.162755
2026-03-12 20:20:14,0.167509,0.200745,0.168085,0.119101
2026-03-12 20:20:44,0.124108,0.103165,0.174753,0.128715
2026-03-12 20:21:14,0.300792,0.304997,0.236867,0.201741
2026-03-12 20:21:44,0.295929,0.298266,0.253378,0.311665
2026-03-12 20:22:14,0.307849,0.206565,0.422235,0.201133
2026-03-12 20:22:44,0.209894,0.236956,0.155422,0.140536
2026-03-12 20:23:14,0.12311,0.183774,0.243418,0.195005
2026-03-12 20:23:44,0.134491,0.140929,0.249,0.166862
2026-03-12 20:24:14,0.214519,0.262702,0.245849,0.123063
2026-03-12 20:24:44,0.214519,0.262702,0.245849,0.123063
2026-03-12 20:25:14,0.239215,0.459406,0.613294,0.501473
2026-03-12 20:25:44,0.140191,0.13113,0.252543,0.11601
2026-03-12 20:26:14,0.140191,0.13113,0.252543,0.11601
2026-03-12 20:26:44,0.186986,0.160197,0.299248,0.122098
2026-03-12 20:27:14,0.324956,0.119134,0.517287,0.228639
2026-03-12 20:27:44,0.237507,0.248712,0.184509,0.156028
2026-03-12 20:28:14,0.192961,0.3654,0.429439,0.506667
2026-03-12 20:28:44,0.144764,0.21003,0.22539,0.13138
2026-03-12 20:29:14,0.539986,0.287609,0.406377,0.563849
2026-03-12 20:29:44,0.420436,0.468108,0.542624,0.355085
2026-03-12 20:30:14,0.222638,0.276037,0.302963,0.299717
2026-03-12 20:30:44,0.36808,0.350749,0.336352,0.277454
2026-03-12 20:31:14,0.109277,0.125949,0.222742,0.156587
2026-03-12 20:31:44,0.222355,0.279614,0.254721,0.15163
2026-03-12 20:32:14,0.21845,0.31889,0.28682,0.239321
2026-03-12 20:32:44,0.138194,0.112099,0.132838,0.126168
2026-03-12 20:33:14,0.138194,0.112099,0.132838,0.126168
2026-03-12 20:33:44,0.163426,0.17986,0.164871,0.132076
2026-03-12 20:34:14,0.155373,0.265736,0.616436,0.196881
2026-03-12 20:34:44,0.15757,0.10399,0.149245,0.108572
2026-03-12 20:35:14,0.214801,0.323122,0.424229,0.257514
2026-03-12 20:35:44,0.551829,0.339231,0.643588,0.41317
2026-03-12 20:36:14,0.404593,0.291262,0.613284,0.273971
2026-03-12 20:36:44,0.210966,0.233842,0.231027,0.193243
2026-03-12 20:37:14,0.157032,0.216713,0.320148,0.24013
2026-03-12 20:37:44,0.07849,0.113863,0.200099,0.176985
2026-03-12 20:38:14,0.158238,0.158296,0.090121,0.127195
2026-03-12 20:38:44,0.262836,0.253374,0.264665,0.202815
2026-03-12 20:39:14,0.268791,0.22212,0.266617,0.2375
2026-03-12 20:39:44,0.126699,0.187244,0.199106,0.23815
2026-03-12 20:40:14,0.213804,0.222789,0.325283,0.194859
2026-03-12 20:40:44,0.213804,0.222789,0.325283,0.194859
2026-03-12 20:41:14,0.213804,0.222789,0.325283,0.194859
2026-03-12 20:41:44,0.173867,0.189507,0.208661,0.190948
2026-03-12 20:42:14,0.178675,0.144461,0.317059,0.219397
2026-03-12 20:42:44,0.055688,0.055963,0.063693,0.070146
2026-03-12 20:43:14,0.283557,0.367329,0.232435,0.214294
2026-03-12 20:43:44,0.238355,0.221283,0.209101,0.197163
2026-03-12 20:44:14,0.187033,0.189862,0.157491,0.132588
2026-03-12 20:44:44,0.185169,0.300367,0.294046,0.216048
2026-03-12 20:45:14,0.349324,0.254415,0.27114,0.213965
2026-03-12 20:45:44,0.459373,0.14966,0.296863,0.782802
2026-03-12 20:46:14,0.05142,0.038301,0.047638,0.058664
2026-03-12 20:46:44,0.184001,0.129195,0.6082,0.295581
2026-03-12 20:47:14,0.215569,0.176978,0.221421,0.164845
2026-03-12 20:47:44,0.156364,0.160205,0.152036,0.12747
2026-03-12 20:48:14,0.402088,0.26218,0.196204,0.20262
2026-03-12 20:48:44,0.389756,0.268197,0.174654,0.20901
2026-03-12 20:49:14,0.213013,0.228308,0.138964,0.255455
2026-03-12 20:49:44,0.213013,0.228308,0.138964,0.255455
2026-03-12 20:50:14,0.189391,0.266624,0.258414,0.214062
2026-03-12 20:50:44,0.186875,0.394108,0.206131,0.18506
2026-03-12 20:51:14,0.186875,0.394108,0.206131,0.18506
2026-03-12 20:51:44,0.075481,0.117363,0.231019,0.129201
2026-03-12 20:52:14,0.075481,0.117363,0.231019,0.129201
2026-03-12 20:52:44,0.12279,0.221109,0.27188,0.176613
2026-03-12 20:53:14,0.203393,0.176926,0.199929,0.073596
2026-03-12 20:53:44,0.144334,0.300766,0.230086,0.203046
2026-03-12 20:54:14,0.260511,0.233068,0.267689,0.226132
2026-03-12 20:54:44,0.138037,0.141867,0.147265,0.117547
2026-03-12 20:55:14,0.133781,0.228616,0.325386,0.251405
2026-03-12 20:55:44,0.174854,0.202499,0.491916,0.219293
2026-03-12 20:56:14,0.284384,0.250703,0.207837,0.200343
2026-03-12 20:56:44,0.085295,0.069426,0.050732,0.070771
2026-03-12 20:57:14,0.085295,0.069426,0.050732,0.070771
2026-03-12 20:57:44,0.211164,0.210719,0.262678,0.322687
2026-03-12 20:58:14,0.211164,0.210719,0.009344,0.322687
2026-03-12 20:58:44,0.201925,0.293854,0.29511,0.217099
2026-03-12 20:59:14,0.141143,0.117715,0.170743,0.135924
2026-03-12 20:59:44,0.349,0.281879,0.384413,0.3097
2026-03-12 21:00:14,0.297309,0.265571,0.395749,0.282691
2026-03-12 21:00:44,0.104345,0.131394,0.260935,0.175043
2026-03-12 21:01:14,0.179992,0.272077,0.564674,0.178196
2026-03-12 21:01:44,0.304743,0.316279,0.257264,0.179136
2026-03-12 21:02:14,0.096733,0.263304,0.073316,0.089285
2026-03-12 21:02:44,0.078001,8.274607,0.278956,0.075547
2026-03-12 21:03:14,1.457249,0.535458,0.314049,0.586253
2026-03-12 21:03:44,0.198454,0.094954,0.158164,0.078483
2026-03-12 21:04:14,0.221773,0.177685,0.171686,0.148917
2026-03-12 21:04:44,0.233124,0.235939,0.290196,0.203595
2026-03-12 21:05:14,0.24267,0.333393,0.470946,0.283027
2026-03-12 21:05:44,0.24267,0.333393,0.470946,0.283027
2026-03-12 21:06:14,0.237285,0.139455,0.642953,0.39892
2026-03-12 21:06:44,0.057228,0.056097,0.028945,0.034293
2026-03-12 21:07:14,0.321396,0.725098,0.371832,0.416595
2026-03-12 21:07:44,1.397313,0.216297,0.26313,0.224901
2026-03-12 21:08:14,0.219645,0.598009,0.767103,0.252133
2026-03-12 21:08:44,0.302594,0.221764,0.279247,0.240704
2026-03-12 21:09:14,0.248001,0.209776,0.335017,0.190926
2026-03-12 21:09:44,0.173449,0.124401,0.295391,0.327872
2026-03-12 21:10:14,0.543315,0.252677,0.946996,0.680128
2026-03-12 21:10:44,0.431174,0.531934,0.528298,0.612933
2026-03-12 21:11:14,0.126312,0.136403,0.932325,0.176222
2026-03-12 21:11:44,0.285702,0.223485,0.536363,0.217913
2026-03-12 21:12:14,0.449206,0.436957,0.615024,0.301769
2026-03-12 21:12:44,0.790364,0.517446,0.460102,0.61453
2026-03-12 21:13:14,0.820816,0.322636,0.27557,0.241764
2026-03-12 21:13:44,0.820816,0.322636,0.27557,0.241764
2026-03-12 21:14:14,0.593178,0.271884,0.554205,0.276784
2026-03-12 21:14:44,0.089164,0.072933,0.058298,0.056018
2026-03-12 21:15:14,0.32688,0.401436,0.457518,0.253235
2026-03-12 21:15:44,0.414526,0.190544,0.325412,0.266773
2026-03-12 21:16:14,0.376983,0.209812,0.519582,0.282875
2026-03-12 21:16:44,0.336966,0.213448,0.294353,0.350318
2026-03-12 21:17:14,0.35488,0.257393,0.344844,0.269855
2026-03-12 21:17:44,0.607538,0.357242,0.479778,0.265402
2026-03-12 21:18:14,0.211917,0.223793,0.264235,0.194571
2026-03-12 21:18:44,0.45886,0.253823,0.583342,0.284912
2026-03-12 21:19:14,0.416807,0.321562,0.99377,0.32871
2026-03-12 21:19:44,0.215791,0.271722,0.302853,0.193086
2026-03-12 21:20:14,0.24669,0.263264,0.698641,0.282178
