Time,Series_B
2026-03-10 13:46:39,119
2026-03-10 13:47:09,41
2026-03-10 13:47:39,141
2026-03-10 13:48:09,141
2026-03-10 13:48:39,99
2026-03-10 13:49:09,99
2026-03-10 13:49:39,120
2026-03-10 13:50:09,87
2026-03-10 13:50:39,122
2026-03-10 13:51:09,122
2026-03-10 13:51:39,127
2026-03-10 13:52:09,107
2026-03-10 13:52:39,107
2026-03-10 13:53:09,107
2026-03-10 13:53:39,136
2026-03-10 13:54:09,120
2026-03-10 13:54:39,50
2026-03-10 13:55:09,58
2026-03-10 13:55:39,130
2026-03-10 13:56:09,130
2026-03-10 13:56:39,67
2026-03-10 13:57:09,116
2026-03-10 13:57:39,116
2026-03-10 13:58:09,127
2026-03-10 13:58:39,112
2026-03-10 13:59:09,114
2026-03-10 13:59:39,138
2026-03-10 14:00:09,21
2026-03-10 14:00:39,110
2026-03-10 14:01:09,141
2026-03-10 14:01:39,63
2026-03-10 14:02:09,109
2026-03-10 14:02:39,62
2026-03-10 14:03:09,115.16666666666667
2026-03-10 14:03:39,98
2026-03-10 14:04:09,156.16666666666666
2026-03-10 14:04:39,131
2026-03-10 14:05:09,131
2026-03-10 14:05:39,109
2026-03-10 14:06:09,137
2026-03-10 14:06:39,90
2026-03-10 14:07:09,73
2026-03-10 14:07:39,134
2026-03-10 14:08:09,134
2026-03-10 14:08:39,134
2026-03-10 14:09:09,130
2026-03-10 14:09:39,98
2026-03-10 14:10:09,19
2026-03-10 14:10:39,127
2026-03-10 14:11:09,127
2026-03-10 14:11:39,163
2026-03-10 14:12:09,8
2026-03-10 14:12:39,139
2026-03-10 14:13:09,139
2026-03-10 14:13:39,10
2026-03-10 14:14:09,110
2026-03-10 14:14:39,110
2026-03-10 14:15:09,94
2026-03-10 14:15:39,94
2026-03-10 14:16:09,130
2026-03-10 14:16:39,46
2026-03-10 14:17:09,108
2026-03-10 14:17:39,108
2026-03-10 14:18:09,65
2026-03-10 14:18:39,65
2026-03-10 14:19:09,80
2026-03-10 14:19:39,63
2026-03-10 14:20:09,109
2026-03-10 14:20:39,87
2026-03-10 14:21:09,97.66666666666667
2026-03-10 14:21:39,101
2026-03-10 14:22:09,85
2026-03-10 14:22:39,102
2026-03-10 14:23:09,99
2026-03-10 14:23:39,82.16666666666667
2026-03-10 14:24:09,101
2026-03-10 14:24:39,41
2026-03-10 14:25:09,41
2026-03-10 14:25:39,124
2026-03-10 14:26:09,32
2026-03-10 14:26:39,109
2026-03-10 14:27:09,83
2026-03-10 14:27:39,83
2026-03-10 14:28:09,88.83333333333333
2026-03-10 14:28:39,122
2026-03-10 14:29:09,109
2026-03-10 14:29:39,95
2026-03-10 14:30:09,104
2026-03-10 14:30:39,103
2026-03-10 14:31:09,100.5
2026-03-10 14:31:39,98
2026-03-10 14:32:09,98
2026-03-10 14:32:39,98
2026-03-10 14:33:09,113
2026-03-10 14:33:39,73
2026-03-10 14:34:09,108
2026-03-10 14:34:39,97
2026-03-10 14:35:09,100
2026-03-10 14:35:39,126
2026-03-10 14:36:09,101
2026-03-10 14:36:39,100
2026-03-10 14:37:09,100
2026-03-10 14:37:39,125
2026-03-10 14:38:09,13
2026-03-10 14:38:39,136.83333333333334
2026-03-10 14:39:09,80
2026-03-10 14:39:39,108.5
2026-03-10 14:40:09,25
2026-03-10 14:40:39,117
2026-03-10 14:41:09,112
2026-03-10 14:41:39,119.5
2026-03-10 14:42:09,105
2026-03-10 14:42:39,134
2026-03-10 14:43:09,152
2026-03-10 14:43:39,152
2026-03-10 14:44:09,134
2026-03-10 14:44:39,87
2026-03-10 14:45:09,132
2026-03-10 14:45:39,36
2026-03-10 14:46:09,124
2026-03-10 14:46:39,158
2026-03-10 14:47:09,94
2026-03-10 14:47:39,105
2026-03-10 14:48:09,45
2026-03-10 14:48:39,19
2026-03-10 14:49:09,16
2026-03-10 14:49:39,16
2026-03-10 14:50:09,119
2026-03-10 14:50:39,119
2026-03-10 14:51:09,103
2026-03-10 14:51:39,110
2026-03-10 14:52:09,110
2026-03-10 14:52:39,141
2026-03-10 14:53:09,162
2026-03-10 14:53:39,147
2026-03-10 14:54:09,11
2026-03-10 14:54:39,100
2026-03-10 14:55:09,143
2026-03-10 14:55:39,105
2026-03-10 14:56:09,137
2026-03-10 14:56:39,137
2026-03-10 14:57:09,167
2026-03-10 14:57:39,109
2026-03-10 14:58:09,15
2026-03-10 14:58:39,125.33333333333333
2026-03-10 14:59:09,62
2026-03-10 14:59:39,145
2026-03-10 15:00:09,25
2026-03-10 15:00:39,60
2026-03-10 15:01:09,127
2026-03-10 15:01:39,43
2026-03-10 15:02:09,101
2026-03-10 15:02:39,126.16666666666667
2026-03-10 15:03:09,88
2026-03-10 15:03:39,91
2026-03-10 15:04:09,51
2026-03-10 15:04:39,51
2026-03-10 15:05:09,111
2026-03-10 15:05:39,105
2026-03-10 15:06:09,120
2026-03-10 15:06:39,63
2026-03-10 15:07:09,73
2026-03-10 15:07:39,131.83333333333334
2026-03-10 15:08:09,131.83333333333334
2026-03-10 15:08:39,82
2026-03-10 15:09:09,44
2026-03-10 15:09:39,126.83333333333333
2026-03-10 15:10:09,120
2026-03-10 15:10:39,119
2026-03-10 15:11:09,113
2026-03-10 15:11:39,100
