Time,"__name__=""promtail_custom_block_uncle_count"",container_id=""rskj-miner1"",exported_job=""docker-json-logs"",instance=""host.docker.internal:9080"",job=""promtail"",source=""promtail"""
2026-03-10 13:46:39,0
2026-03-10 13:47:09,0
2026-03-10 13:47:39,0
2026-03-10 13:48:09,0
2026-03-10 13:48:39,0
2026-03-10 13:49:09,0
2026-03-10 13:49:39,1
2026-03-10 13:50:09,0
2026-03-10 13:50:39,0
2026-03-10 13:51:09,0
2026-03-10 13:51:39,0
2026-03-10 13:52:09,0
2026-03-10 13:52:39,0
2026-03-10 13:53:09,0
2026-03-10 13:53:39,0
2026-03-10 13:54:09,0
2026-03-10 13:54:39,0
2026-03-10 13:55:09,0
2026-03-10 13:55:39,0
2026-03-10 13:56:09,0
2026-03-10 13:56:39,0
2026-03-10 13:57:09,0
2026-03-10 13:57:39,0
2026-03-10 13:58:09,0
2026-03-10 13:58:39,0
2026-03-10 13:59:09,0
2026-03-10 13:59:39,0
2026-03-10 14:00:09,0
2026-03-10 14:00:39,0
2026-03-10 14:01:09,0
2026-03-10 14:01:39,0
2026-03-10 14:02:09,0
2026-03-10 14:02:39,1
2026-03-10 14:03:09,0
2026-03-10 14:03:39,0
2026-03-10 14:04:09,0
2026-03-10 14:04:39,0
2026-03-10 14:05:09,0
2026-03-10 14:05:39,0
2026-03-10 14:06:09,0
2026-03-10 14:06:39,1
2026-03-10 14:07:09,0
2026-03-10 14:07:39,0
2026-03-10 14:08:09,0
2026-03-10 14:08:39,0
2026-03-10 14:09:09,0
2026-03-10 14:09:39,0
2026-03-10 14:10:09,0
2026-03-10 14:10:39,0
2026-03-10 14:11:09,0
2026-03-10 14:11:39,0
2026-03-10 14:12:09,0
2026-03-10 14:12:39,0
2026-03-10 14:13:09,0
2026-03-10 14:13:39,0
2026-03-10 14:14:09,0
2026-03-10 14:14:39,0
2026-03-10 14:15:09,0
2026-03-10 14:15:39,0
2026-03-10 14:16:09,0
2026-03-10 14:16:39,0
2026-03-10 14:17:09,0
2026-03-10 14:17:39,0
2026-03-10 14:18:09,0
2026-03-10 14:18:39,0
2026-03-10 14:19:09,0
2026-03-10 14:19:39,0
2026-03-10 14:20:09,0
2026-03-10 14:20:39,0
2026-03-10 14:21:09,0
2026-03-10 14:21:39,0
2026-03-10 14:22:09,0
2026-03-10 14:22:39,0
2026-03-10 14:23:09,0
2026-03-10 14:23:39,0
2026-03-10 14:24:09,0
2026-03-10 14:24:39,0
2026-03-10 14:25:09,0
2026-03-10 14:25:39,0
2026-03-10 14:26:09,0
2026-03-10 14:26:39,0
2026-03-10 14:27:09,0
2026-03-10 14:27:39,0
2026-03-10 14:28:09,0
2026-03-10 14:28:39,0
2026-03-10 14:29:09,0
2026-03-10 14:29:39,0
2026-03-10 14:30:09,0
2026-03-10 14:30:39,0
2026-03-10 14:31:09,0
2026-03-10 14:31:39,0
2026-03-10 14:32:09,0
2026-03-10 14:32:39,0
2026-03-10 14:33:09,0
2026-03-10 14:33:39,0
2026-03-10 14:34:09,0
2026-03-10 14:34:39,0
2026-03-10 14:35:09,0
2026-03-10 14:35:39,1
2026-03-10 14:36:09,0
2026-03-10 14:36:39,0
2026-03-10 14:37:09,0
2026-03-10 14:37:39,0
2026-03-10 14:38:09,0
2026-03-10 14:38:39,0
2026-03-10 14:39:09,0
2026-03-10 14:39:39,1
2026-03-10 14:40:09,0
2026-03-10 14:40:39,0
2026-03-10 14:41:09,0
2026-03-10 14:41:39,0
2026-03-10 14:42:09,0
2026-03-10 14:42:39,1
2026-03-10 14:43:09,0
2026-03-10 14:43:39,0
2026-03-10 14:44:09,1
2026-03-10 14:44:39,0
2026-03-10 14:45:09,0
2026-03-10 14:45:39,0
2026-03-10 14:46:09,0
2026-03-10 14:46:39,0
2026-03-10 14:47:09,0
2026-03-10 14:47:39,0
2026-03-10 14:48:09,0
2026-03-10 14:48:39,0
2026-03-10 14:49:09,0
2026-03-10 14:49:39,0
2026-03-10 14:50:09,0
2026-03-10 14:50:39,0
2026-03-10 14:51:09,0
2026-03-10 14:51:39,0
2026-03-10 14:52:09,0
2026-03-10 14:52:39,0
2026-03-10 14:53:09,0
2026-03-10 14:53:39,0
2026-03-10 14:54:09,0
2026-03-10 14:54:39,0
2026-03-10 14:55:09,0
2026-03-10 14:55:39,0
2026-03-10 14:56:09,0
2026-03-10 14:56:39,0
2026-03-10 14:57:09,0
2026-03-10 14:57:39,1
2026-03-10 14:58:09,0
2026-03-10 14:58:39,0
2026-03-10 14:59:09,0
2026-03-10 14:59:39,0
2026-03-10 15:00:09,0
2026-03-10 15:00:39,0
2026-03-10 15:01:09,0
2026-03-10 15:01:39,0
2026-03-10 15:02:09,0
2026-03-10 15:02:39,0
2026-03-10 15:03:09,0
2026-03-10 15:03:39,0
2026-03-10 15:04:09,0
2026-03-10 15:04:39,0
2026-03-10 15:05:09,0
2026-03-10 15:05:39,0
2026-03-10 15:06:09,0
2026-03-10 15:06:39,0
2026-03-10 15:07:09,0
2026-03-10 15:07:39,0
2026-03-10 15:08:09,0
2026-03-10 15:08:39,0
2026-03-10 15:09:09,0
2026-03-10 15:09:39,0
2026-03-10 15:10:09,2
2026-03-10 15:10:39,0
2026-03-10 15:11:09,0
2026-03-10 15:11:39,0
2026-03-10 15:12:09,0
2026-03-10 15:12:39,0
2026-03-10 15:13:09,0
2026-03-10 15:13:39,0
2026-03-10 15:14:09,0
2026-03-10 15:14:39,0
2026-03-10 15:15:09,0
2026-03-10 15:15:39,0
2026-03-10 15:16:09,0
2026-03-10 15:16:39,0
2026-03-10 15:17:09,0
2026-03-10 15:17:39,0
2026-03-10 15:18:09,0
2026-03-10 15:18:39,0
2026-03-10 15:19:09,0
2026-03-10 15:19:39,0
2026-03-10 15:20:09,0
2026-03-10 15:20:39,0
2026-03-10 15:21:09,0
2026-03-10 15:21:39,0
2026-03-10 15:22:09,0
2026-03-10 15:22:39,0
2026-03-10 15:23:09,0
2026-03-10 15:23:39,0
2026-03-10 15:24:09,0
2026-03-10 15:24:39,0
2026-03-10 15:25:09,0
2026-03-10 15:25:39,0
2026-03-10 15:26:09,0
2026-03-10 15:26:39,0
2026-03-10 15:27:09,0
2026-03-10 15:27:39,0
2026-03-10 15:28:09,0
2026-03-10 15:28:39,0
2026-03-10 15:29:09,0
2026-03-10 15:29:39,0
2026-03-10 15:30:09,0
2026-03-10 15:30:39,0
2026-03-10 15:31:09,0
2026-03-10 15:31:39,1
2026-03-10 15:32:09,0
2026-03-10 15:32:39,0
2026-03-10 15:33:09,0
2026-03-10 15:33:39,0
2026-03-10 15:34:09,0
2026-03-10 15:34:39,0
2026-03-10 15:35:09,0
2026-03-10 15:35:39,1
2026-03-10 15:36:09,0
