Time,"name=""rskj-miner1""","name=""rskj-node1""","name=""rskj-node2"""
2026-03-08 12:44:01,31975.035343608844,97529.43001965451,131264.88741767526
2026-03-08 12:44:31,62047.48275862069,120273.44827586207,108525.20689655172
2026-03-08 12:45:01,36650.48610632283,67180.2730469558,48448.114183272424
2026-03-08 12:45:31,44712.68965517241,67033.03448275862,47838
2026-03-08 12:46:01,36686.25422442927,49252.46568728878,36087.83364369957
2026-03-08 12:46:31,7226.9655172413795,40735.275862068964,49466.137931034486
2026-03-08 12:47:01,15540.153787800422,43344.85017758009,29420.33033343678
2026-03-08 12:47:31,31173.436314736915,52657.644300393076,35791.08337356045
2026-03-08 12:48:01,27582.0633059789,64178.987656023724,47070.167574650026
2026-03-08 12:48:31,68357.89401096439,113849.08457745751,95701.06540702686
2026-03-08 12:49:01,46405.84807420433,89015.62015102926,68162.82197165614
2026-03-08 12:49:31,48177.275862068964,70337,50007.96551724138
2026-03-08 12:50:01,27736.905623944,58732.69887245267,50502.327505948066
2026-03-08 12:50:31,26137.689655172413,86940,98637.31034482758
2026-03-08 12:51:01,39634.370043445284,65599.85518240121,52223.63974898283
2026-03-08 12:51:31,52198.91731604717,94332.32190883388,60141.92124681057
2026-03-08 12:52:01,27127.689655172413,55992,40366.48275862069
2026-03-08 12:52:31,18822.1724137931,23017.48275862069,42663.275862068964
2026-03-08 12:53:01,32061.9957244328,102885.31825391353,59063.09909661403
2026-03-08 12:53:31,35475.188799613774,48889.85827097485,31811.20038622021
2026-03-08 12:54:01,21475.156029102443,52338.74693976069,37859.48760387572
2026-03-08 12:54:31,30160.275862068964,39645.58620689655,31760.310344827587
2026-03-08 12:55:01,14780.605559004069,44201.3587143941,32480.03310573143
2026-03-08 12:55:31,37267.783869521736,73337.43664011585,59308.36867694217
2026-03-08 12:56:01,30138.975101731154,65956.65218290917,49868.40471756673
2026-03-08 12:56:31,46352.32052961865,62623.336321632996,46337.21812288808
2026-03-08 12:57:01,25763.93917451122,105715.80290334814,66541.05030861004
2026-03-08 12:57:31,45774.06117452325,73109.58998586157,69379.56481257973
2026-03-08 12:58:01,33203.924002620595,52070.20447570773,36752.21544084686
2026-03-08 12:58:31,19237.23319885521,53350.81548912106,58499.051756835965
2026-03-08 12:59:01,46114.51724137931,81520.8275862069,88923.75862068965
2026-03-08 12:59:31,35875.45257060102,47577.945588083174,35814.31674769836
2026-03-08 13:00:01,22363.667712679744,72214.3177350943,85421.49729301009
2026-03-08 13:00:31,41204.66928753708,85785.15759707568,74350.3000206911
2026-03-08 13:01:01,49820.216581597466,102938.81914746862,64958.30459373707
2026-03-08 13:01:31,27965.72177391544,52701.63459548934,35825.60866266639
2026-03-08 13:02:01,58713.659882718166,82047.15419110036,62023.525353570185
2026-03-08 13:02:31,34873.38278419873,96582.88770053477,59923.960669311724
2026-03-08 13:03:01,22058.139935859854,59700.472430083784,49333.11493499775
2026-03-08 13:03:31,46947.624301772295,80406.52368802152,69147.4381077167
2026-03-08 13:04:01,30515.967719685475,50389.63995033798,33987.5500068975
2026-03-08 13:04:31,39945.25887344348,98671.17381256253,80124.38342934015
2026-03-08 13:05:01,50321.2894328564,68503.39596621272,48370.93604550939
2026-03-08 13:05:31,30836.373668057517,38435.25638815131,28777.164729818265
2026-03-08 13:06:01,7652.689655172414,36534.96551724138,28744.241379310344
2026-03-08 13:06:31,13359.896551724138,28331.241379310344,16876.344827586207
2026-03-08 13:07:01,7211.793103448275,37315.10344827586,43192.620689655174
2026-03-08 13:07:31,26432.547072211877,40810.26277674322,30191.84081660804
2026-03-08 13:08:01,3105.794753352408,19132.57954427936,10319.383639560136
2026-03-08 13:08:31,2881.038584876384,19907.106651494778,19775.24912934037
2026-03-08 13:09:01,34052.86024619841,65217.78559360022,79851.83269542431
2026-03-08 13:09:31,54150.724137931036,109539.48275862068,112136.10344827586
2026-03-08 13:10:01,70333.2528791118,94250.4310047583,71935.21136473346
2026-03-08 13:10:31,39091.75545670839,71178.02834385022,37093.13471949243
2026-03-08 13:11:01,18197.2690596876,48666.873556084276,50553.22230267922
2026-03-08 13:11:31,20368.63340115176,75121.5214317735,79414.01427635434
2026-03-08 13:12:01,59807.31034482759,88341.44827586207,76870.6551724138
2026-03-08 13:12:31,41465.82522932616,106403.82095316918,112086.69563418167
2026-03-08 13:13:01,55698.78271664539,93983.6546087796,60938.89444463601
2026-03-08 13:13:31,41156.07972963653,85620.318642665,72831.88495758329
2026-03-08 13:14:01,46210.03448275862,82253.86206896552,86578.10344827586
2026-03-08 13:14:31,18006.03448275862,50173.65517241379,35603.10344827586
2026-03-08 13:15:01,32074.106003655295,41992.51698334425,29808.027863029754
2026-03-08 13:15:31,20932.40913166425,65144.04441685633,73254.08648872336
2026-03-08 13:16:01,39248.10344827586,55881.137931034486,39120.724137931036
2026-03-08 13:16:31,44482.43164028827,95786.42115789112,112187.92455432573
2026-03-08 13:17:01,35557.89655172414,63618.10344827586,44941.1724137931
2026-03-08 13:17:31,43652.886007861525,58338.39045583063,43557.65119646921
2026-03-08 13:18:01,40229.30749068837,77266.002207201,87515.4848944682
2026-03-08 13:18:31,32700.975828419705,84080.03172304403,104205.54463639183
2026-03-08 13:19:01,32347.55172413793,62816.55172413793,44875.48275862069
2026-03-08 13:19:31,38599,66383.75862068965,47791.58620689655
2026-03-08 13:20:01,37277.24137931035,71153.96551724138,44487.41379310345
2026-03-08 13:20:31,49429.448275862065,110782.44827586207,112570.44827586207
2026-03-08 13:21:01,38959.82343001,48220.2296789323,79089.66444804634
2026-03-08 13:21:31,25896.862068965518,68856.58620689655,27318.275862068964
2026-03-08 13:22:01,48388.124221884085,99303.36146078297,99448.09102227142
2026-03-08 13:22:31,53220.31853281854,68988.0033094319,55077.15113072257
2026-03-08 13:23:01,48557.3640470361,108995.06879547569,116252.38801337975
2026-03-08 13:23:31,24287.630607951996,45427.42853201834,32417.428187178863
2026-03-08 13:24:01,44802.1515757534,80148.9552444659,85726.60506171988
2026-03-08 13:24:31,24123.055699258493,67384.72150370754,46018.00310398344
2026-03-08 13:25:01,31255.51724137931,55957.24137931034,35082.48275862069
2026-03-08 13:25:31,38736.03448275862,82470.24137931035,74209.55172413793
2026-03-08 13:26:01,42222.04213938411,51999.2413531501,38539.36342632504
2026-03-08 13:26:31,52208.84919129565,97339.31096320308,75684.5535745077
2026-03-08 13:27:01,35160.10344827586,51299.68965517241,33402.1724137931
2026-03-08 13:27:31,23954.3511239829,39657.943731899046,29522.031443938766
2026-03-08 13:28:01,39770.626379690955,92993.5844370861,122762.3482339956
2026-03-08 13:28:31,36506.65609049524,79865.80907711409,90618.91295351084
2026-03-08 13:29:01,53444.222214559115,79757.95717093692,72576.502638022
2026-03-08 13:29:31,52826.51724137931,120137.6896551724,119064.75862068965
2026-03-08 13:30:01,53972.65517241379,73038,53774.48275862069
2026-03-08 13:30:31,44917.833252879114,56387.21467485001,41049.44486587132
2026-03-08 13:31:01,25629.53001620634,81929.27830074825,66842.21233750561
2026-03-08 13:31:31,37319.96551724138,76553.6551724138,60244.68965517241
2026-03-08 13:32:01,59865.3448275862,102117.6551724138,87864.93103448275
2026-03-08 13:32:31,22194.83430463119,35851.68454084623,22121.521431773508
2026-03-08 13:33:01,23869.103448275862,54274.275862068964,41499.448275862065
2026-03-08 13:33:31,21233.249422393874,36694.472223180106,23055.5881237284
2026-03-08 13:34:01,18900.50677422691,60787.016926948665,46901.9202261523
2026-03-08 13:34:31,46144.77359726868,84069.45546090974,69781.59809635479
2026-03-08 13:35:01,61106.52091451429,109593.84806372631,83232.55974343941
2026-03-08 13:35:31,44769.75862068965,60909.31034482759,48319.48275862069
2026-03-08 13:36:01,3308.965517241379,15886.310344827585,3220.655172413793
2026-03-08 13:36:31,18158.31580399324,50825.097417152305,36690.36863340114
2026-03-08 13:37:01,38323.609530705835,80861.28064549498,87677.35595324298
2026-03-08 13:37:31,28041.793103448275,43636.1724137931,29616.51724137931
2026-03-08 13:38:01,51863.24137931034,121573.44827586207,100674.62068965517
2026-03-08 13:38:31,51663.275862068964,98870.13793103448,74293.41379310345
2026-03-08 13:39:01,7098.617289058999,9463.880555842903,6148.063859866902
2026-03-08 13:39:31,42739.766182708554,79829.4306307549,47014.760147601475
2026-03-08 13:40:01,54069.02020271668,108519.78900917052,111116.45866372474
2026-03-08 13:40:31,52273.56115728128,93357.32266629883,80029.55274319803
2026-03-08 13:41:01,39544.58620689655,77347.86206896552,72254.96551724138
2026-03-08 13:41:31,39983.627464497455,53854.50847924998,37059.5270922377
2026-03-08 13:42:01,47578.24723437984,107749.11258917185,91466.8642519902
2026-03-08 13:42:31,79115.89255542913,108486.7418364884,82004.86190131375
2026-03-08 13:43:01,30534.400110356244,93324.86119253715,109929.71686726213
2026-03-08 13:43:31,49601.2138768191,89416.85633491966,100993.20642802953
2026-03-08 13:44:01,66841.49915525981,124149.9500051719,92331.68982519051
2026-03-08 13:44:31,57183.75862068965,82586.37931034483,62996.41379310345
2026-03-08 13:45:01,18342.356632987343,34112.8659608952,19872.512845270525
2026-03-08 13:45:31,15542.191110038275,50207.38646160212,46482.568364426355
2026-03-08 13:46:01,18900.603552336608,48993.17123642007,44821.141576133814
2026-03-08 13:46:31,59465.50118961416,146400.779283473,101056.58425571532
2026-03-08 13:47:01,92838.27586206897,154509.75862068965,161577.6551724138
2026-03-08 13:47:31,85010.6566422955,125999.86204993793,84146.95130362808
2026-03-08 13:48:01,35874.332011722116,88932.28753663161,108093.05292191001
2026-03-08 13:48:31,51063.41597986137,102103.69323080104,101867.47818890306
2026-03-08 13:49:01,32611.59960001379,63820.10965139132,57597.393193338154
2026-03-08 13:49:31,54488.72102649006,78145.72985651213,58042.8394039735
2026-03-08 13:50:01,24787.740890129968,65119.626297100695,71519.11607543007
2026-03-08 13:50:31,42022.276630228625,68746.3360805545,78001.27590606571
2026-03-08 13:51:01,12590.26173316321,24020.690368633397,10310.769336873684
2026-03-08 13:51:31,21965.344827586207,34091.89655172414,21935.068965517243
2026-03-08 13:52:01,20085.890628232537,82407.42017791877,97875.7327080891
2026-03-08 13:52:31,34983.86151246594,46310.63140108279,33074.17497155074
2026-03-08 13:53:01,38292.1724137931,49921.379310344826,38216.275862068964
2026-03-08 13:53:31,28097.21024862926,66310.97624056,75632.74595675712
2026-03-08 13:54:01,40720.01517346025,79249.56893578869,59008.86268018485
2026-03-08 13:54:31,68175.8275862069,122063.62068965517,103699.48275862068
2026-03-08 13:55:01,41372.65517241379,78291.41379310345,90610.20689655172
2026-03-08 13:55:31,66478.44976208538,136407.4891386801,118561.30611681953
2026-03-08 13:56:01,64279.26623219888,106956.10496189786,81862.2806110134
2026-03-08 13:56:31,40686.805986619765,60153.010552451895,47281.39871715291
2026-03-08 13:57:01,28109,76383.79310344828,80083.8275862069
2026-03-08 13:57:31,11996.792882267742,51304.67618456445,63396.23422304986
2026-03-08 13:58:01,35020.00551876379,47478.23537527593,34982.236479028696
2026-03-08 13:58:31,58094.137931034486,98767.24137931035,82922.27586206897
2026-03-08 13:59:01,47041.23995724285,90050.51549946553,72442.57094582944
2026-03-08 13:59:31,61951.48443157133,110836.07461811663,116676.08013516777
2026-03-08 14:00:01,56810.39238673195,105799.80690986829,80476.0706158196
2026-03-08 14:00:31,57744.56859093731,85695.39278570938,57695.84109248915
2026-03-08 14:01:01,38203.889521051,72156.68425226716,57856.55667045964
2026-03-08 14:01:31,17654.484706530722,50597.27197575089,38401.798015982364
2026-03-08 14:02:01,29789.863816583347,59279.917255645574,45879.1242889157
2026-03-08 14:02:31,12383.469535533255,37445.57084238474,34424.123306092886
2026-03-08 14:03:01,34333.05748077653,54915.48567290784,38071.41133064377
2026-03-08 14:03:31,19024.206896551725,55534.448275862065,60018.89655172414
2026-03-08 14:04:01,29988.724137931033,51142.58620689655,48042.58620689655
2026-03-08 14:04:31,62672.35612565083,113729.90586531497,91626.04737767662
2026-03-08 14:05:01,96468.93103448275,167712.3448275862,129812.20689655172
2026-03-08 14:05:31,100218.19184883802,151988.55251361977,128734.29418660782
2026-03-08 14:06:01,63620.01310299644,158116.65114996032,145997.93110582393
2026-03-08 14:06:31,62499.8275862069,106384.6551724138,107615.37931034483
2026-03-08 14:07:01,63957.72122215325,93845.09276501827,63078.62611214566
2026-03-08 14:07:31,27911.520292403708,61610.42722664735,56490.4658460053
2026-03-08 14:08:01,26609.827586206895,64002.3448275862,49979.93103448276
2026-03-08 14:08:31,32471.551724137924,42830.58620689654,28958.103448275855
2026-03-08 14:09:01,19962.346125995653,28159.373814696042,18034.378124892242
2026-03-08 14:09:31,6403.517241379309,32547.241379310337,48600.55172413792
2026-03-08 14:10:01,164379.57790192426,288836.5749362025,258773.67404648595
2026-03-08 14:10:31,48687.413793103435,113879.82758620687,127872.82758620687
2026-03-08 14:11:01,53389.180056547826,88516.37818081513,87432.62533618372
2026-03-08 14:11:31,56807.274607826235,82236.06274780209,86473.22875366315
2026-03-08 14:12:01,58780.96551724138,138907,189351.44827586206
2026-03-08 14:12:31,48269.72685887709,60516.51951993378,48081.56297420334
2026-03-08 14:13:01,27848.58620689655,64886.862068965514,67009.37931034483
2026-03-08 14:13:31,17170.827586206895,43855.3448275862,46756.31034482759
2026-03-08 14:14:01,29852.955376232843,69226.08455755569,66164.87343954755
2026-03-08 14:14:31,41910.03448275862,50675.10344827586,45580.93103448276
2026-03-08 14:15:01,55819.620689655174,76241.3448275862,55801.206896551725
2026-03-08 14:15:31,50648.862068965514,93316.20689655172,72348.93103448275
2026-03-08 14:16:01,29976.1724137931,89780.72413793103,101728.6551724138
2026-03-08 14:16:31,57555.7394572601,117178.51108582463,114288.16247715597
2026-03-08 14:17:01,54284.25082781456,81216.09409492272,55965.68018763796
2026-03-08 14:17:31,26680.297910488935,62568.89180056548,60219.122819115924
2026-03-08 14:18:01,43301.793103448275,105205,111188.44827586207
2026-03-08 14:18:31,27253.96551724138,43851.137931034486,26822.206896551725
2026-03-08 14:19:01,33752.379310344826,96010.62068965517,65268.03448275862
2026-03-08 14:19:31,124962.20819971724,219350.19482086823,167194.4760525499
2026-03-08 14:20:01,95598.43469866225,140621.32809267688,128827.92028685698
2026-03-08 14:20:31,21450.489587643082,53045.26961798372,31940.835746793546
2026-03-08 14:21:01,35633.06201283025,67153.23860108989,60608.02234945162
2026-03-08 14:21:31,38079.12156105633,68971.24732813901,80465.2140936358
