Time,"__stream_shard__=""0"",container_id=""rskj-miner1"",job=""docker-json-logs"",service_name=""docker-json-logs"",source=""promtail""","__stream_shard__=""1"",container_id=""rskj-miner1"",job=""docker-json-logs"",service_name=""docker-json-logs"",source=""promtail""","__stream_shard__=""2"",container_id=""rskj-miner1"",job=""docker-json-logs"",service_name=""docker-json-logs"",source=""promtail""","container_id=""rskj-miner1"",job=""docker-json-logs"",service_name=""docker-json-logs"",source=""promtail"""
2026-03-10 15:56:30,,,,9000
2026-03-10 15:57:00,,,,4500
2026-03-10 15:57:30,9000,18000,,2571.4285714285716
2026-03-10 15:58:00,9000,18000,,1800
2026-03-10 15:58:30,9000,6000,,1200
2026-03-10 15:59:00,6000,3000,,1200
2026-03-10 15:59:30,6000,2571.4285714285716,,1200
2026-03-10 16:00:00,4500,2250,,1200
2026-03-10 16:00:30,3000,2250,,1000
2026-03-10 16:01:00,3000,2250,,818.1818181818182
2026-03-10 16:01:30,3000,2250,,666.6666666666666
2026-03-10 16:02:00,3000,2250,,562.5
2026-03-10 16:02:30,2571.4285714285716,2250,,529.4117647058823
2026-03-10 16:03:00,2571.4285714285716,2250,,428.57142857142856
2026-03-10 16:03:30,2571.4285714285716,2250,,409.0909090909091
2026-03-10 16:04:00,2571.4285714285716,2250,,367.3469387755102
2026-03-10 16:04:30,2571.4285714285716,2250,,333.3333333333333
2026-03-10 16:05:00,2571.4285714285716,2250,,310.3448275862069
2026-03-10 16:05:30,2571.4285714285716,2250,,290.3225806451613
2026-03-10 16:06:00,2571.4285714285716,2250,,264.70588235294116
2026-03-10 16:06:30,2571.4285714285716,2250,,250
2026-03-10 16:07:00,2571.4285714285716,2250,,236.84210526315792
2026-03-10 16:07:30,2571.4285714285716,2000,,233.76623376623377
2026-03-10 16:08:00,2571.4285714285716,2000,,233.76623376623377
2026-03-10 16:08:30,2250,2000,,227.84810126582278
2026-03-10 16:09:00,2250,2000,,216.86746987951807
2026-03-10 16:09:30,2250,2000,,206.8965517241379
2026-03-10 16:10:00,2250,2000,,202.24719101123597
2026-03-10 16:10:30,2250,2000,,197.8021978021978
2026-03-10 16:11:00,2250,2000,,195.65217391304347
2026-03-10 16:11:30,2250,2000,,191.48936170212767
2026-03-10 16:12:00,2250,2000,,191.48936170212767
2026-03-10 16:12:30,2250,2000,,185.56701030927834
2026-03-10 16:13:00,2250,2000,,180
2026-03-10 16:13:30,2250,2000,,176.47058823529412
2026-03-10 16:14:00,2250,2000,,174.75728155339806
2026-03-10 16:14:30,2250,2000,,160.71428571428572
2026-03-10 16:15:00,2250,2000,,155.17241379310346
2026-03-10 16:15:30,2250,2000,,153.84615384615384
2026-03-10 16:16:00,2250,2000,,152.54237288135593
2026-03-10 16:16:30,2250,1800,,152.54237288135593
2026-03-10 16:17:00,2250,1800,,152.54237288135593
2026-03-10 16:17:30,2250,1800,,150
2026-03-10 16:18:00,2250,1800,,146.34146341463415
2026-03-10 16:18:30,2250,1800,,144
2026-03-10 16:19:00,2250,1800,,140.625
2026-03-10 16:19:30,2250,1800,,139.53488372093022
2026-03-10 16:20:00,2250,1800,,136.36363636363637
2026-03-10 16:20:30,2250,1800,,133.33333333333334
2026-03-10 16:21:00,2250,1800,,132.35294117647058
2026-03-10 16:21:30,2250,1800,,132.35294117647058
2026-03-10 16:22:00,2000,1636.3636363636365,,131.38686131386862
2026-03-10 16:22:30,2000,1636.3636363636365,,126.76056338028168
2026-03-10 16:23:00,2000,1636.3636363636365,,126.76056338028168
2026-03-10 16:23:30,2000,1636.3636363636365,,124.13793103448276
2026-03-10 16:24:00,2000,1636.3636363636365,,121.62162162162161
2026-03-10 16:24:30,2000,1636.3636363636365,,120.80536912751677
2026-03-10 16:25:00,2000,1636.3636363636365,,117.6470588235294
2026-03-10 16:25:30,2000,1636.3636363636365,,116.88311688311688
2026-03-10 16:26:00,2000,1636.3636363636365,,113.92405063291139
2026-03-10 16:26:30,2000,1636.3636363636365,,113.20754716981132
2026-03-10 16:27:00,2000,1636.3636363636365,,112.5
2026-03-10 16:27:30,2000,1636.3636363636365,,111.80124223602485
2026-03-10 16:28:00,2000,1636.3636363636365,,110.42944785276073
2026-03-10 16:28:30,2000,1636.3636363636365,,108.43373493975903
2026-03-10 16:29:00,2000,1636.3636363636365,,107.14285714285714
2026-03-10 16:29:30,2000,1636.3636363636365,,105.26315789473685
2026-03-10 16:30:00,2000,1636.3636363636365,,104.04624277456647
2026-03-10 16:30:30,2000,1636.3636363636365,,104.04624277456647
2026-03-10 16:31:00,2000,1636.3636363636365,,102.85714285714286
2026-03-10 16:31:30,2000,1636.3636363636365,,101.69491525423729
2026-03-10 16:32:00,2000,1636.3636363636365,,101.12359550561798
2026-03-10 16:32:30,2000,1636.3636363636365,,98.9010989010989
2026-03-10 16:33:00,2000,1636.3636363636365,,97.82608695652173
2026-03-10 16:33:30,2000,1636.3636363636365,,96.7741935483871
2026-03-10 16:34:00,2000,1636.3636363636365,,95.74468085106383
2026-03-10 16:34:30,2000,1636.3636363636365,,94.24083769633508
2026-03-10 16:35:00,2000,1636.3636363636365,,93.75
2026-03-10 16:35:30,2000,1636.3636363636365,,92.78350515463917
2026-03-10 16:36:00,2000,1636.3636363636365,,90
2026-03-10 16:36:30,2000,1636.3636363636365,,87.37864077669903
2026-03-10 16:37:00,2000,1636.3636363636365,,85.30805687203791
2026-03-10 16:37:30,2000,1636.3636363636365,,84.11214953271029
2026-03-10 16:38:00,2000,1636.3636363636365,,83.33333333333333
2026-03-10 16:38:30,2000,1500,,83.33333333333333
2026-03-10 16:39:00,1800,1500,,82.19178082191782
2026-03-10 16:39:30,1800,1500,,82.19178082191782
2026-03-10 16:40:00,1636.3636363636365,1384.6153846153848,,81.81818181818181
2026-03-10 16:40:30,1636.3636363636365,1384.6153846153848,,81.44796380090497
2026-03-10 16:41:00,1636.3636363636365,1384.6153846153848,,81.08108108108108
2026-03-10 16:41:30,1500,1384.6153846153848,,80
2026-03-10 16:42:00,1500,1384.6153846153848,,78.26086956521739
2026-03-10 16:42:30,1500,1285.7142857142858,,77.92207792207792
2026-03-10 16:43:00,1500,1285.7142857142858,,76.92307692307692
2026-03-10 16:43:30,1500,1285.7142857142858,,76.27118644067797
2026-03-10 16:44:00,1500,1285.7142857142858,,75.31380753138076
2026-03-10 16:44:30,1500,1285.7142857142858,,75
2026-03-10 16:45:00,1500,1285.7142857142858,,74.07407407407408
2026-03-10 16:45:30,1500,1285.7142857142858,,74.07407407407408
2026-03-10 16:46:00,1500,1285.7142857142858,,73.77049180327869
2026-03-10 16:46:30,1500,1285.7142857142858,,73.17073170731707
2026-03-10 16:47:00,1500,1285.7142857142858,,72.58064516129032
2026-03-10 16:47:30,1500,1285.7142857142858,,71.14624505928853
2026-03-10 16:48:00,1500,1285.7142857142858,,70.3125
2026-03-10 16:48:30,1500,1285.7142857142858,,68.70229007633587
2026-03-10 16:49:00,1500,1285.7142857142858,,68.44106463878327
2026-03-10 16:49:30,1500,1285.7142857142858,,68.44106463878327
2026-03-10 16:50:00,1500,1285.7142857142858,,68.18181818181819
2026-03-10 16:50:30,1500,1200,,66.91449814126395
2026-03-10 16:51:00,1500,1200,,66.17647058823529
2026-03-10 16:51:30,1500,1200,,65.45454545454545
2026-03-10 16:52:00,1500,1200,,64.98194945848375
2026-03-10 16:52:30,1500,1200,,64.74820143884892
2026-03-10 16:53:00,1500,1058.8235294117646,,64.74820143884892
2026-03-10 16:53:30,1500,1000,,64.05693950177937
2026-03-10 16:54:00,1500,1000,,63.60424028268552
2026-03-10 16:54:30,1500,947.3684210526317,,63.1578947368421
2026-03-10 16:55:00,1500,947.3684210526317,,62.93706293706293
2026-03-10 16:55:30,1500,947.3684210526317,,62.5
2026-03-10 16:56:00,1384.6153846153848,947.3684210526317,,62.5
2026-03-10 16:56:30,1384.6153846153848,947.3684210526317,,62.28373702422145
2026-03-10 16:57:00,1384.6153846153848,947.3684210526317,,62.06896551724138
2026-03-10 16:57:30,1125,947.3684210526317,,62.06896551724138
2026-03-10 16:58:00,1000,900,,62.06896551724138
2026-03-10 16:58:30,947.3684210526317,900,,61.855670103092784
2026-03-10 16:59:00,857.1428571428571,900,,61.855670103092784
2026-03-10 16:59:30,782.6086956521739,900,,61.64383561643836
2026-03-10 17:00:00,782.6086956521739,857.1428571428571,,61.43344709897612
2026-03-10 17:00:30,782.6086956521739,857.1428571428571,,60.81081081081081
2026-03-10 17:01:00,782.6086956521739,818.1818181818182,,60.402684563758385
2026-03-10 17:01:30,782.6086956521739,818.1818181818182,,59.800664451827245
2026-03-10 17:02:00,782.6086956521739,818.1818181818182,,59.40594059405941
2026-03-10 17:02:30,782.6086956521739,818.1818181818182,,59.01639344262295
2026-03-10 17:03:00,750,818.1818181818182,,59.01639344262295
2026-03-10 17:03:30,720,782.6086956521739,,59.01639344262295
2026-03-10 17:04:00,720,720,,58.8235294117647
2026-03-10 17:04:30,720,720,,57.87781350482315
2026-03-10 17:05:00,720,720,,57.32484076433121
2026-03-10 17:05:30,720,720,,57.14285714285714
2026-03-10 17:06:00,692.3076923076924,720,,56.962025316455694
2026-03-10 17:06:30,692.3076923076924,720,,56.07476635514019
2026-03-10 17:07:00,692.3076923076924,720,,55.900621118012424
2026-03-10 17:07:30,692.3076923076924,692.3076923076924,,55.72755417956657
2026-03-10 17:08:00,692.3076923076924,692.3076923076924,,55.72755417956657
2026-03-10 17:08:30,692.3076923076924,692.3076923076924,,55.04587155963302
2026-03-10 17:09:00,692.3076923076924,692.3076923076924,,54.8780487804878
2026-03-10 17:09:30,692.3076923076924,692.3076923076924,,54.7112462006079
2026-03-10 17:10:00,692.3076923076924,692.3076923076924,,54.7112462006079
2026-03-10 17:10:30,692.3076923076924,666.6666666666666,,54.054054054054056
2026-03-10 17:11:00,692.3076923076924,666.6666666666666,,54.054054054054056
2026-03-10 17:11:30,666.6666666666666,666.6666666666666,,54.054054054054056
2026-03-10 17:12:00,666.6666666666666,666.6666666666666,,53.89221556886228
2026-03-10 17:12:30,666.6666666666666,666.6666666666666,,53.41246290801187
2026-03-10 17:13:00,666.6666666666666,666.6666666666666,,53.25443786982248
2026-03-10 17:13:30,642.8571428571429,666.6666666666666,,53.25443786982248
