Time,"container_id=""rskj-miner1"",job=""docker-json-logs"",service_name=""docker-json-logs"",source=""promtail"""
2026-03-05 19:28:30,720
2026-03-05 19:29:00,720
2026-03-05 19:29:30,720
2026-03-05 19:30:00,720
2026-03-05 19:30:30,675
2026-03-05 19:31:00,675
2026-03-05 19:31:30,675
2026-03-05 19:32:00,675
2026-03-05 19:32:30,675
2026-03-05 19:33:00,675
2026-03-05 19:33:30,675
2026-03-05 19:34:00,675
2026-03-05 19:34:30,675
2026-03-05 19:35:00,675
2026-03-05 19:35:30,675
2026-03-05 19:36:00,675
2026-03-05 19:36:30,675
2026-03-05 19:37:00,675
2026-03-05 19:37:30,675
2026-03-05 19:38:00,675
2026-03-05 19:38:30,675
2026-03-05 19:39:00,675
2026-03-05 19:39:30,675
2026-03-05 19:40:00,675
2026-03-05 19:40:30,675
2026-03-05 19:41:00,675
2026-03-05 19:41:30,675
2026-03-05 19:42:00,675
2026-03-05 19:42:30,675
2026-03-05 19:43:00,675
2026-03-05 19:43:30,675
2026-03-05 19:44:00,675
2026-03-05 19:44:30,675
2026-03-05 19:45:00,675
2026-03-05 19:45:30,675
2026-03-05 19:46:00,675
2026-03-05 19:46:30,675
2026-03-05 19:47:00,675
2026-03-05 19:47:30,635.2941176470588
2026-03-05 19:48:00,600
2026-03-05 19:48:30,600
2026-03-05 19:49:00,600
2026-03-05 19:49:30,600
2026-03-05 19:50:00,600
2026-03-05 19:50:30,600
2026-03-05 19:51:00,600
2026-03-05 19:51:30,568.421052631579
2026-03-05 19:52:00,568.421052631579
2026-03-05 19:52:30,568.421052631579
2026-03-05 19:53:00,568.421052631579
2026-03-05 19:53:30,568.421052631579
2026-03-05 19:54:00,568.421052631579
2026-03-05 19:54:30,568.421052631579
2026-03-05 19:55:00,568.421052631579
2026-03-05 19:55:30,568.421052631579
2026-03-05 19:56:00,568.421052631579
2026-03-05 19:56:30,568.421052631579
2026-03-05 19:57:00,568.421052631579
2026-03-05 19:57:30,568.421052631579
2026-03-05 19:58:00,540
2026-03-05 19:58:30,540
2026-03-05 19:59:00,540
2026-03-05 19:59:30,540
2026-03-05 20:00:00,540
2026-03-05 20:00:30,540
2026-03-05 20:01:00,540
2026-03-05 20:01:30,540
2026-03-05 20:02:00,540
2026-03-05 20:02:30,540
2026-03-05 20:03:00,514.2857142857143
2026-03-05 20:03:30,514.2857142857143
2026-03-05 20:04:00,514.2857142857143
2026-03-05 20:04:30,514.2857142857143
2026-03-05 20:05:00,514.2857142857143
2026-03-05 20:05:30,514.2857142857143
2026-03-05 20:06:00,514.2857142857143
2026-03-05 20:06:30,514.2857142857143
2026-03-05 20:07:00,514.2857142857143
2026-03-05 20:07:30,490.90909090909093
2026-03-05 20:08:00,490.90909090909093
2026-03-05 20:08:30,490.90909090909093
2026-03-05 20:09:00,490.90909090909093
2026-03-05 20:09:30,490.90909090909093
2026-03-05 20:10:00,469.5652173913043
2026-03-05 20:10:30,469.5652173913043
2026-03-05 20:11:00,469.5652173913043
2026-03-05 20:11:30,469.5652173913043
2026-03-05 20:12:00,469.5652173913043
2026-03-05 20:12:30,469.5652173913043
2026-03-05 20:13:00,469.5652173913043
2026-03-05 20:13:30,469.5652173913043
2026-03-05 20:14:00,469.5652173913043
2026-03-05 20:14:30,469.5652173913043
2026-03-05 20:15:00,469.5652173913043
2026-03-05 20:15:30,469.5652173913043
2026-03-05 20:16:00,469.5652173913043
2026-03-05 20:16:30,469.5652173913043
2026-03-05 20:17:00,450
2026-03-05 20:17:30,450
2026-03-05 20:18:00,450
2026-03-05 20:18:30,432
2026-03-05 20:19:00,432
2026-03-05 20:19:30,432
2026-03-05 20:20:00,432
2026-03-05 20:20:30,432
2026-03-05 20:21:00,432
2026-03-05 20:21:30,432
2026-03-05 20:22:00,432
2026-03-05 20:22:30,432
2026-03-05 20:23:00,432
2026-03-05 20:23:30,432
2026-03-05 20:24:00,432
2026-03-05 20:24:30,432
2026-03-05 20:25:00,432
2026-03-05 20:25:30,432
2026-03-05 20:26:00,415.38461538461536
2026-03-05 20:26:30,400
