Time,"gc=""Copy"",instance=""rskj-node1:8080"",job=""rskj-jvm"",name=""rskj-node1""","gc=""G1 Old Generation"",instance=""rskj-miner1:8080"",job=""rskj-jvm"",name=""rskj-miner1""","gc=""G1 Old Generation"",instance=""rskj-miner2:8080"",job=""rskj-jvm"",name=""rskj-miner2""","gc=""G1 Old Generation"",instance=""rskj-node2:8080"",job=""rskj-jvm"",name=""rskj-node2""","gc=""G1 Young Generation"",instance=""rskj-miner1:8080"",job=""rskj-jvm"",name=""rskj-miner1""","gc=""G1 Young Generation"",instance=""rskj-miner2:8080"",job=""rskj-jvm"",name=""rskj-miner2""","gc=""G1 Young Generation"",instance=""rskj-node2:8080"",job=""rskj-jvm"",name=""rskj-node2""","gc=""MarkSweepCompact"",instance=""rskj-node1:8080"",job=""rskj-jvm"",name=""rskj-node1"""
2026-03-11 21:44:23,0.0033049727127894015,0,0,0,0.005440585752783817,0.006440568803918561,0.0030168980186776333,0
2026-03-11 21:44:53,0.0023728411382858013,0,0,0,0.00957627118644064,0.009440357953967637,0.0036100471170468656,0
2026-03-11 21:45:23,0.0024236466560455692,0,0,0,0.006931968407850622,0.006677739737635985,0.003271020117621131,0
2026-03-11 21:45:53,0.003457568515787879,0,0,0,0.005898105148978043,0.007779133618059786,0.0035421327367636027,0
2026-03-11 21:46:23,0.002864261139264113,0,0,0,0.0049490686598531895,0.007643808684451384,0.0031863326666892755,0
2026-03-11 21:46:53,0.0031016423450449964,0,0,0,0.00805057455679465,0.007288259123035979,0.005067710716767534,0
2026-03-11 21:47:23,0.0069319684078505625,0,0,0,0.010931647543345246,0.01074558058337995,0.004745762711864396,0
2026-03-11 21:47:53,0.012830073556828544,0,0,0,0.009440357953967698,0.01094841027726935,0.004491373173790699,0
2026-03-11 21:48:23,0.010677966101694898,0,0,0,0.008677819020016618,0.009033438977679121,0.006186230975221182,0
2026-03-11 21:48:53,0.0052203389830508444,0,0,0,0.01096572997525505,0.008762414833395469,0.005813362258906478,0
2026-03-11 21:49:23,0.0018304774495347628,0,0,0,0.010813009507991148,0.008406494695095058,0.003338926458873595,0
2026-03-11 21:49:53,0.0037287503601633677,0,0,0,0.008508474576271168,0.008287995118726814,0.003440619650514418,0
2026-03-11 21:50:23,0.011592630883175449,0,0,0,0.01338914970425231,0.007304960932865561,0.0056098842431740676,0
2026-03-11 21:50:53,0.011406586329045301,0,0,0,0.014846702710031714,0.006847225517779056,0.006406453909123267,0
2026-03-11 21:51:23,0.00481355932203388,0,0,0,0.009050540659638699,0.009237131574041086,0.0034576857234868497,0
2026-03-11 21:51:53,0.0012711433510728329,0,0,0,0.00783024304260872,0.008881506466211308,0.0014915254237288299,0
2026-03-11 21:52:23,0.024711026744856143,0,0,0,0.005847358519347111,0.006220128131249804,0.0038303786312328236,0
2026-03-11 21:52:53,0.029321039964746966,0,0,0,0.009949321174935164,0.00840663717564107,0.0055252364326632475,0
2026-03-11 21:53:23,0.007339107442499023,0,0,0,0.009932035050253361,0.009932035050253422,0.002745716174302114,0
2026-03-11 21:53:53,0.0027289060646123824,0,0,0,0.003898239012898094,0.004830672226177161,0.0003050795749224705,0
2026-03-11 21:54:23,0.0022880968119184083,0,0,0,0.004135453035490318,0.003644067796610167,0.0016271462228173374,0
2026-03-11 21:54:53,0.00391512152130433,0,0,0,0.005999593247915382,0.005915254237288139,0.0024913565182021896,0
2026-03-11 21:55:23,0.001627063489373243,0,0,0,0.006491415399739033,0.007762185614534581,0.0020338293617165686,0
2026-03-11 21:55:53,0.0011864406779661064,0,0,0,0.006576159726106366,0.007270939968136649,0.005898205115167522,0
2026-03-11 21:56:23,0.005169316294362898,0,0,0,0.006728813559322008,0.00632214105323821,0.006881239301028776,0
2026-03-11 21:56:53,0.0070677966101695185,0,0,0,0.006593108591379796,0.005745762711864444,0.004644067796610185,0
2026-03-11 21:57:23,0.005626737170361344,0,0,0,0.01025388969865429,0.006558877364246499,0.003999661045674107,0
2026-03-11 21:57:53,0.006338768177349899,0,0,0,0.0139147825497441,0.012287927323265672,0.0037286871631469925,0
2026-03-11 21:58:23,0.004389830508474582,0,0,0,0.011898103421975928,0.012830073556828605,0.004152471992000092,0
2026-03-11 21:58:53,0.005660633177411695,0,0,0,0.009118334971695879,0.01020321689462891,0.004982797484873658,0
2026-03-11 21:59:23,0.004864324333485857,0,0,0,0.008864406779660952,0.00825437719283375,0.005440677966101721,0
2026-03-11 21:59:53,0.006694688315650309,0,0,0,0.009033898305084767,0.00967763804616795,0.005542372881355902,0
2026-03-11 22:00:23,0.005186616495474438,0,0,0,0.008762860387464246,0.0093557736309554,0.005864506178070817,0
2026-03-11 22:00:53,0.004118644067796646,0,0,0,0.007711602996508563,0.008084471712823298,0.003932203389830557,0
2026-03-11 22:01:23,0.003152328655684359,0,0,0,0.0049827130364042595,0.005016524023387838,0.001237204257338492,0
2026-03-11 22:01:53,0.006152542372881349,0,0,0,0.0037287503601633677,0.004169350191518909,0.0020847104286367615,0
2026-03-11 22:02:23,0.001593112331367385,0,0,0,0.004592441958990015,0.005372517117483563,0.0024405125076265733,0
2026-03-11 22:02:53,0.0011863401406660503,0,0,0,0.0026777391746462377,0.002982848620432546,0.0015252686167508366,0
2026-03-11 22:03:23,0.0029829497305175817,0,0,0,0.003864406779661043,0.004000000000000011,0.0024406779661017273,0
2026-03-11 22:03:53,0.003813430053218498,0,0,0,0.0056607291154687584,0.005033727670248416,0.004694835680751191,0
2026-03-11 22:04:23,0.0017965188210769222,0,0,0,0.004931701860827658,0.006711295652910785,0.004220124400454194,0
2026-03-11 22:04:53,0.0027290448343080154,0,0,0,0.00620391558606661,0.009153473234566273,0.003339266039494859,0
2026-03-11 22:05:23,0.003999796620510772,0,0,0,0.0068472255177791175,0.008287714184024493,0.0031354337915021654,0
2026-03-11 22:05:53,0.003406260062024446,0,0,0,0.0060331825037706465,0.005439940347071548,0.002914809605314454,0
2026-03-11 22:06:23,0.002796657570467342,0,0,0,0.00654237288135598,0.007592962950408468,0.0044913731737906675,0
2026-03-11 22:06:53,0.0060845395071353215,0,0,0,0.00962695547533101,0.010643887391739125,0.005152367716348573,0
2026-03-11 22:07:23,0.005898105148977983,0,0,0,0.010915254237288107,0.009728318899039058,0.007355682858208213,0
2026-03-11 22:07:53,0.00320328124470357,0,0,0,0.011287944272130927,0.015440677966101718,0.010050506762482626,0
2026-03-11 22:08:23,0.005610169491525416,0,0,0,0.0034914070709466797,0.01979593912070776,0.009999830511347263,0
2026-03-11 22:08:53,0.004287990237619066,0,0,0,0.004694756109962391,0.01620284058167513,0.007474576271186422,0
2026-03-11 22:09:23,0.0029828991746182723,0,0,0,0.005372790291689975,0.006389722208098209,0.004881190468119728,0
2026-03-11 22:09:53,0.0023219551879597377,0,0,0,0.0032201752453265907,0.0044405274397478125,0.0036439442730754864,0
2026-03-11 22:10:23,0.003965967255347247,0,0,0,0.004915254237288121,0.005559227809698071,0.00708450560997931,0
2026-03-11 22:10:53,0.00922002643978171,0,0,0,0.006609945425578682,0.006084333265541348,0.008287854648994961,0
2026-03-11 22:11:23,0.01186400461001321,0,0,0,0.009779495262792245,0.009050540659638636,0.012373091069340167,0
2026-03-11 22:11:53,0.00827118644067796,0,0,0,0.009796444128065676,0.008626972424196206,0.010559143065371793,0
2026-03-11 22:12:23,0.006118436663163971,0,0,0,0.00605053980306097,0.005949051710987934,0.0040168129893902215,0
2026-03-11 22:12:53,0.0051860890787065435,0,0,0,0.005898105148977983,0.005508474576271235,0.005186176974052123,0
2026-03-11 22:13:23,0.006288029016457386,0,0,0,0.006745419724420726,0.0059152542372881995,0.00562692790074908,0
2026-03-11 22:13:53,0.00698305084745761,0,0,0,0.006389613911392756,0.005830508474576291,0.00964390434060444,0
2026-03-11 22:14:23,0.0026948239042744134,0,0,0,0.00491508762414832,0.0050336423571682295,0.007169248500050876,0
2026-03-11 22:14:53,0.002050847457627096,0,0,0,0.0033559322033898374,0.0036949152542372276,0.0020338983050847024,0
2026-03-11 22:15:23,0.0036945395383520315,0,0,0,0.004677807531948126,0.004118574261453231,0.0030168468865462332,0
2026-03-11 22:15:53,0.0016440120673875684,0,0,0,0.004338688902447295,0.0029151554184603415,0.002864309684417485,0
2026-03-11 22:16:23,0.002474492390088485,0,0,0,0.002796610169491511,0.0041694915254236456,0.004152331237394665,0
2026-03-11 22:16:53,0.012915254237288143,0,0,0,0.004406704971102151,0.005508381213877779,0.005000084747199134,0
2026-03-11 22:17:23,0.019965086521024307,0,0,0,0.006186230975221212,0.006457627118644072,0.005474390698620393,0
2026-03-11 22:17:53,0.009524939409860475,0,0,0,0.0073558075286859126,0.009321559920681951,0.006677400220320284,0.20570140501330442
2026-03-11 22:18:23,0.0030337954645605577,0,0,0,0.008203250792359482,0.008949000864392107,0.008135317446866155,0.20570489135961492
2026-03-11 22:18:53,0.0008813559322033831,0,0,0,0.005813263732352531,0.006779661016949128,0.0055592278096981305,0
2026-03-11 22:19:23,0.0022202637198739062,0,0,0,0.0038304435518041915,0.005287866718641504,0.006355824477551228,0
2026-03-11 22:19:53,0.0035930985390325103,0,0,0,0.004169491525423766,0.00538983050847466,0.006508364265012463,0
2026-03-11 22:20:23,0.004949152542372908,0,0,0,0.007152421145404265,0.006881239301028776,0.0055081944985848055,0
2026-03-11 22:20:53,0.004423653836375702,0,0,0,0.008406779661016987,0.005796413680892153,0.00622086617509954,0
2026-03-11 22:21:23,0.003152542372881355,0,0,0,0.008576125828375794,0.0054745762711864475,0.005694625696998493,0
2026-03-11 22:21:53,0.0014236805532016404,0,0,0,0.0060677966101694404,0.00413559322033898,0.003288024134775137,0
2026-03-11 22:22:23,0.002067761563363331,0,0,0,0.002610169491525362,0.0026779661016949363,0.0029490525744889913,0
2026-03-11 22:22:53,0.0038982390128980337,0,0,0,0.002559408793518481,0.006999762719907743,0.004559399311852716,0
2026-03-11 22:23:23,0.0033570701932858662,0,0,0,0.002865280933166119,0.00722266492599303,0.003255285600447605,0
2026-03-11 22:23:53,0.0015259151252098712,0,0,0,0.003306205493387593,0.003526738783953432,0.003458858237677828,0
2026-03-11 22:24:23,0.0013899011814160166,0,0,0,0.003830638326722924,0.0029492025288565334,0.002830700386466846,0
2026-03-11 22:24:53,0.0013898069524245478,0,0,0,0.0038981729432900044,0.0028813070964897984,0.002999898308531907,0.07894781444382301
2026-03-11 22:25:23,0.00030507957492235005,0,0,0,0.003508474576271199,0.005423728813559327,0.0031524889408654083,0.07894781444382301
2026-03-11 22:25:53,0.0006440459645435188,0,0,0,0.0019152217759020958,0.0040337615674044865,0.003474576271186412,0
2026-03-11 22:26:23,0.002152505889730724,0,0,0,0.003915121521304269,0.006508253957492853,0.005864307384620601,0
2026-03-11 22:26:53,0.0018134978475305805,0,0,0,0.005508567941829571,0.007982644950256707,0.004288135593220341,0
2026-03-11 22:27:23,0.0012881355932203476,0,0,0,0.0044912970526922455,0.004118644067796526,0.003118644067796628,0
2026-03-11 22:27:53,0.002084639764079751,0,0,0,0.0037455722590377374,0.0036269956950611614,0.002440636599379704,0
2026-03-11 22:28:23,0.0007966101694914753,0,0,0,0.003898172943290125,0.004033898305084738,0.0033219212908037273,0
2026-03-11 22:28:53,0.0017457627118644327,0,0,0,0.003440619650514328,0.003474517381061309,0.004355784549676247,0
2026-03-11 22:29:23,0.004067865557043374,0,0,0,0.003474458492932414,0.0034236127588896186,0.005643876478763404,0
2026-03-11 22:29:53,0.004338835971661981,0,0,0,0.004576271186440731,0.0052371106064201985,0.006440350490653061,0
2026-03-11 22:30:23,0.0036270571685225444,0,0,0,0.005372790291689975,0.005576271186440688,0.005745665327706347,0
2026-03-11 22:30:53,0.0070677966101695185,0,0,0,0.006372773342824658,0.005220427464872284,0.0076611467990982595,0
2026-03-11 22:31:23,0.009321717907867602,0,0,0,0.009694750936424853,0.008965797769567073,0.011016388997169672,0
2026-03-11 22:31:53,0.0038643412823511727,0,0,0,0.010135077877396047,0.00859278341779228,0.008016541531786502,0.02793172997067846
2026-03-11 22:32:23,0,0,0,0,0.013660785410416728,0.010084574837714596,0.006254025287278393,0.06182946051761834
2026-03-11 22:32:53,0,0,0,0,0.01237288135593227,0.00918659638298945,0.008339124391938861,0.05405176358921338
2026-03-11 22:33:23,0,0,0,0,0.008677966101694922,0.010677785122286107,0.014779160028473608,0.12925044634463845
2026-03-11 22:33:53,0,0,0,0,0.010338807816816654,0.013830274063151515,0.01223708072744532,0.13147457627118642
2026-03-11 22:34:23,0,0,0,0,0.011084370021355266,0.012169285266351478,0.0011186440677965924,0.045286600454221955
2026-03-11 22:34:53,0,0,0,0,0.017676468095924065,0.013287910374400415,0.002627029592217172,0.04528583292374971
2026-03-11 22:35:23,0,0,0,0,0.014779911523924133,0.010779112926461294,0.004322033898305068,0.018338050607596114
2026-03-11 22:35:53,0,0,0,0,0.008949000864392107,0.006982932492669599,0.006152333819192622,0.03891525423728812
2026-03-11 22:36:23,0,0,0,0,0.00925455100172886,0.01152620516645196,0.007034017525720821,0.02057696871080385
2026-03-11 22:36:53,0,0,0,0,0.01093238868455403,0.01342350129658822,0.007965966678530853,0.019322033898305096
2026-03-11 22:37:23,0,0,0,0,0.010049995763070987,0.0070841454114058,0.006457298781417898,0.04625110162022912
2026-03-11 22:37:53,0,0,0,0,0.007254237288135547,0.008288135593220291,0.006355824477551228,0.06420121351818577
2026-03-11 22:38:23,0,0,0,0,0.008728813559322044,0.00974625828431959,0.010559501008491689,0.07544067796610171
2026-03-11 22:38:53,0,0,0,0,0.011372495847598377,0.010948966966661595,0.012931984203657534,0.061355932203389786
2026-03-11 22:39:23,0,0,0,0,0.013135147961086042,0.01208474576271188,0.011186440677966104,0.05237288135593214
2026-03-11 22:39:53,0,0,0,0,0.010050336423571742,0.012948494144365589,0.010796244195112036,0.057932203389830614
2026-03-11 22:40:23,0,0,0,0,0.010525423728813597,0.010118472568261577,0.00961049527102614,0.09972712326909715
2026-03-11 22:40:53,0,0,0,0,0.013512597063510972,0.010613047606130434,0.00944355905191418,0.07078833207130644
2026-03-11 22:41:23,0,0,0,0,0.011852479864349267,0.013700023737664888,0.011122980144802192,0.07008917974975416
2026-03-11 22:41:53,0,0,0,0,0.009662327095199352,0.011848662575855139,0.011679549769460267,0.10215838010346719
2026-03-11 22:42:23,0,0,0,0,0.008135731114086628,0.008525568229970002,0.009593382938693799,0.1168813559322034
2026-03-11 22:42:53,0,0,0,0,0.006423511067421407,0.008236869311729983,0.013220114913306574,0.058844146607835296
2026-03-11 22:43:23,0,0,0,0,0.011051222075324604,0.011067984203122066,0.017813257402416943,0.10737106150743198
2026-03-11 22:43:53,0,0,0,0,0.015745762711864442,0.009677802071151301,0.011034085323479997,0.053606972111424345
2026-03-11 22:44:23,0,0,0,0,0.008847157723466973,0.004728813559322092,0.003779468840567411,0.02459363718029132
2026-03-11 22:44:53,0,0,0,0,0.002711818443755133,0.0038983050847457095,0.003033795464560558,0.01874544499245766
2026-03-11 22:45:23,0,0,0,0,0.004084330407077361,0.004592986797281508,0.00567815858164685,0.05186352773681806
2026-03-11 22:45:53,0,0,0,0,0.003525363976881841,0.004864324333485977,0.00537269923053456,0.05559322033898307
2026-03-11 22:46:23,0,0,0,0,0.00457627118644061,0.006067693767902188,0.010321858951543224,0.04264189956442878
2026-03-11 22:46:53,0,0,0,0,0.007627118644067724,0.008593220338983016,0.017118644067796576,0.0417111574380095
2026-03-11 22:47:23,0,0,0,0,0.007881489516771409,0.010627118644067839,0.014694666192098395,0.09693056049897474
2026-03-11 22:47:53,0,0,0,0,0.010525245334824872,0.010626758414968905,0.00996576387241112,0.11869290351011
2026-03-11 22:48:23,0,0,0,0,0.010321858951543224,0.009728813559322001,0.01077947831392693,0.10555932203389821
2026-03-11 22:48:53,0,0,0,0,0.007542372881355937,0.006186440677966135,0.009322033898305156,0.08223589430687622
2026-03-11 22:49:23,0,0,0,0,0.006898188166302207,0.006304977881730817,0.008932203389830525,0.040050168641209465
2026-03-11 22:49:53,0,0,0,0,0.007796478025796188,0.008203528873370766,0.00991508618497993,0.04505237465676804
2026-03-11 22:50:23,0,0,0,0,0.006644180409837506,0.007220094234093792,0.009321717907867481,0.06715140421348796
2026-03-11 22:50:53,0,0,0,0,0.005643972136065463,0.004999830514219886,0.007406528592251069,0.04202063865613828
2026-03-11 22:51:23,0,0,0,0,0.006067693767902188,0.0041184346558649915,0.007169370010677816,0.03755804887969889
2026-03-11 22:51:53,0,0,0,0,0.008118919285399491,0.006965865563879093,0.008457483771461419,0.03941665359848482
2026-03-11 22:52:23,0,0,0,0,0.011728217209294445,0.009847290723885968,0.014440188468187466,0.09206779661016953
2026-03-11 22:52:53,0,0,0,0,0.008914800942325022,0.005898105148978104,0.01228771906037086,0.028052749338938254
2026-03-11 22:53:23,0,0,0,0,0.006796725368226517,0.006864406779661036,0.007881355932203448,0.04240677966101711
2026-03-11 22:53:53,0,0,0,0,0.007389830508474575,0.007948883088708877,0.010457449873731029,0.08118235682920669
2026-03-11 22:54:23,0,0,0,0,0.007033898305084731,0.006254025287278393,0.009796776216546094,0.05760919306452435
2026-03-11 22:54:53,0,0,0,0,0.005491525423728781,0.005406871302903484,0.008948849191552805,0.046862818209551994
2026-03-11 22:55:23,0,0,0,0,0.006948916985864948,0.010118815573145331,0.008491381502008401,0.0677118644067795
2026-03-11 22:55:53,0,0,0,0,0.008508186163180949,0.01225402959271875,0.007965831666723142,0.05545762711864416
2026-03-11 22:56:23,0,0,0,0,0.011406393003627025,0.010542908961472615,0.010474753809386636,0.09808308333757065
2026-03-11 22:56:53,0,0,0,0,0.011881154556702318,0.009999830511347204,0.012355932203389817,0.1040490839138319
2026-03-11 22:57:23,0,0,0,0,0.011627315717215547,0.00899999999999998,0.011304893137404357,0.08005220427464871
2026-03-11 22:57:53,0,0,0,0,0.008711864406779589,0.0062203389830509225,0.009237131574041147,0.07343943322994548
2026-03-11 22:58:23,0,0,0,0,0.0077964780257960675,0.0073728813559322415,0.008050847457627143,0.05974576271186426
2026-03-11 22:58:53,0,0,0,0,0.009034510814292516,0.01088135593220332,0.011406586329045301,0.10938797647497465
2026-03-11 22:59:23,0,0,0,0,0.009220182708767717,0.01113521575539806,0.011440484059592162,0.06791295210331837
2026-03-11 22:59:53,0,0,0,0,0.007389830508474575,0.009220182708767717,0.00815240419653907,0.02438941712852361
2026-03-11 23:00:23,0,0,0,0,0.0063517942969718985,0.005604905141226595,0.012194293478260808,0.041141326687890736
2026-03-11 23:00:53,0,0,0,0,0.007846733924386073,0.005774750751566883,0.014589242344469197,0.06496373919393993
2026-03-11 23:01:23,0,0,0,0,0.008898757563943906,0.006457846028678942,0.014830508474576272,0.03713748156685937
2026-03-11 23:01:53,0,0,0,0,0.009966101694915271,0.008915405345853257,0.016898877928065353,0.09615580189158957
2026-03-11 23:02:23,0,0,0,0,0.011305276360616309,0.01310213905556114,0.017999694920425156,0.10406779661016927
2026-03-11 23:02:53,0,0,0,0,0.015610698667751437,0.013204061223452098,0.01408522322790596,0.07420338983050871
2026-03-11 23:03:23,0,0,0,0,0.014373124968219785,0.009864573975829991,0.01167816403667859,0.08805532484702648
2026-03-11 23:03:53,0,0,0,0,0.010373408817397406,0.009000457650388982,0.01071204596688088,0.05944168545229541
2026-03-11 23:04:23,0,0,0,0,0.008678113188359133,0.007762975016102333,0.010287961220996242,0.06232097761054885
2026-03-11 23:04:53,0,0,0,0,0.010016779376620754,0.011728813559322036,0.012949372023254682,0.10062882421735983
2026-03-11 23:05:23,0,0,0,0,0.013779894574484355,0.017050847457627003,0.015915254237288137,0.11530703910235762
2026-03-11 23:05:53,0,0,0,0,0.012440888828624245,0.013609938814596437,0.011779661016949158,0.10310344243122763
2026-03-11 23:06:23,0,0,0,0,0.009288607895316742,0.009932371735114251,0.008576416549433046,0.046508474576271185
2026-03-11 23:06:53,0,0,0,0,0.008661310552900144,0.008305507059680913,0.012864624824149568,0.04776352141561742
2026-03-11 23:07:23,0,0,0,0,0.011000372893996422,0.009051000864421413,0.014949659310485064,0.04750376509926875
2026-03-11 23:07:53,0,0,0,0,0.012779877625044456,0.010711864406779745,0.01574629648462651,0.11434092103255956
2026-03-11 23:08:23,0,0,0,0,0.011016949152542229,0.010525780534933424,0.012780310863264316,0.10558200144795844
2026-03-11 23:08:53,0,0,0,0,0.008525712736024831,0.007271556180822668,0.009576433498872945,0.059220338983050846
2026-03-11 23:09:23,0,0,0,0,0.005762809539144789,0.00593250504262931,0.006593332090374342,0.02167833353107674
2026-03-11 23:09:53,0,0,0,0,0.006474686011627401,0.004508627411098651,0.0060171531238346525,0.05679853554357773
2026-03-11 23:10:23,0,0,0,0,0.010627118644067717,0.006610281530195437,0.008152818739618319,0.07743805294735799
2026-03-11 23:10:53,0,0,0,0,0.012373091069340227,0.011491914980168771,0.011746160886809685,0.07264529907286567
2026-03-11 23:11:23,0,0,0,0,0.012813993694701518,0.014220338983050824,0.01666129934405675,0.08527263173952111
2026-03-11 23:11:53,0,0,0,0,0.010560574983472452,0.010916549421117853,0.012662304641149947,0.07795840184428691
2026-03-11 23:12:23,0,0,0,0,0.005695011779860892,0.004525423728813611,0.004000135597816826,0.023001169550994106
2026-03-11 23:12:53,0,0,0,0,0.0025930005931701686,0.0018134671118417592,0.003779340733836099,0.01899871195173176
2026-03-11 23:13:23,0,0,0,0,0.004288135593220341,0.005016949152542362,0.007118523414857404,0.08274295786583467
