Time,"__name__=""jvm_memory_bytes_used"",area=""heap"",instance=""rskj-miner1:8080"",job=""rskj-jvm"",name=""rskj-miner1""","__name__=""jvm_memory_bytes_used"",area=""heap"",instance=""rskj-miner2:8080"",job=""rskj-jvm"",name=""rskj-miner2""","__name__=""jvm_memory_bytes_used"",area=""heap"",instance=""rskj-miner3:8080"",job=""rskj-jvm"",name=""rskj-miner3""","__name__=""jvm_memory_bytes_used"",area=""heap"",instance=""rskj-miner4:8080"",job=""rskj-jvm"",name=""rskj-miner4""","__name__=""jvm_memory_bytes_used"",area=""heap"",instance=""rskj-node1:8080"",job=""rskj-jvm"",name=""rskj-node1""","__name__=""jvm_memory_bytes_used"",area=""heap"",instance=""rskj-node2:8080"",job=""rskj-jvm"",name=""rskj-node2""","__name__=""jvm_memory_bytes_max"",area=""heap"",instance=""rskj-miner1:8080"",job=""rskj-jvm"",name=""rskj-miner1""","__name__=""jvm_memory_bytes_max"",area=""heap"",instance=""rskj-miner2:8080"",job=""rskj-jvm"",name=""rskj-miner2""","__name__=""jvm_memory_bytes_max"",area=""heap"",instance=""rskj-miner3:8080"",job=""rskj-jvm"",name=""rskj-miner3""","__name__=""jvm_memory_bytes_max"",area=""heap"",instance=""rskj-miner4:8080"",job=""rskj-jvm"",name=""rskj-miner4""","__name__=""jvm_memory_bytes_max"",area=""heap"",instance=""rskj-node1:8080"",job=""rskj-jvm"",name=""rskj-node1""","__name__=""jvm_memory_bytes_max"",area=""heap"",instance=""rskj-node2:8080"",job=""rskj-jvm"",name=""rskj-node2"""
2026-02-09 21:30:00,596725144,877999024,235376400,377740888,453618360,309175048,3113877504,3113877504,3113877504,3113877504,3113877504,3113877504
2026-02-09 21:30:30,644165936,374299208,561693376,705658968,752064408,600557288,3113877504,3113877504,3113877504,3113877504,3113877504,3113877504
2026-02-09 21:31:00,885429704,106762272,257114520,425030800,433251240,250881064,3113877504,3113877504,3113877504,3113877504,3113877504,3113877504
2026-02-09 21:31:30,121381944,792043144,890157064,211000344,151763736,827229200,3113877504,3113877504,3113877504,3113877504,3113877504,3113877504
2026-02-09 21:32:00,414374144,511687664,518534192,715721616,650608856,455459080,3113877504,3113877504,3113877504,3113877504,3113877504,3113877504
2026-02-09 21:32:30,430429368,823899536,784926016,126065632,893535480,701980960,3113877504,3113877504,3113877504,3113877504,3113877504,3113877504
2026-02-09 21:33:00,734054720,591767648,492885632,690356568,577031168,332159856,3113877504,3113877504,3113877504,3113877504,3113877504,3113877504
2026-02-09 21:33:30,696754224,108450528,850159352,202685528,891456864,649597104,3113877504,3113877504,3113877504,3113877504,3113877504,3113877504
2026-02-09 21:34:00,292973472,183295216,918710504,228245992,819727232,563362424,3113877504,3113877504,3113877504,3113877504,3113877504,3113877504
2026-02-09 21:34:30,321946296,677184568,496333736,654107384,365297544,101447240,3113877504,3113877504,3113877504,3113877504,3113877504,3113877504
2026-02-09 21:35:00,610928952,335531480,102475512,286413656,835307272,545969656,3113877504,3113877504,3113877504,3113877504,3113877504,3113877504
2026-02-09 21:35:30,659571704,746593864,484913160,667461552,311780056,875907376,3113877504,3113877504,3113877504,3113877504,3113877504,3113877504
2026-02-09 21:36:00,147661176,430613232,181550144,360444048,804027040,509119576,3113877504,3113877504,3113877504,3113877504,3113877504,3113877504
2026-02-09 21:36:30,158061968,783804544,522754712,666133952,241046248,793062368,3113877504,3113877504,3113877504,3113877504,3113877504,3113877504
2026-02-09 21:37:00,541450736,859635944,522330256,656681536,178644200,729826848,3113877504,3113877504,3113877504,3113877504,3113877504,3113877504
2026-02-09 21:37:30,683849104,593387176,219062680,357822784,635237848,329558848,3113877504,3113877504,3113877504,3113877504,3113877504,3113877504
2026-02-09 21:38:00,202106224,615859368,196839576,352492568,527423200,230689464,3113877504,3113877504,3113877504,3113877504,3113877504,3113877504
2026-02-09 21:38:30,942166456,278661384,663672880,821442584,920632840,622404400,3113877504,3113877504,3113877504,3113877504,3113877504,3113877504
2026-02-09 21:39:00,657324712,874133216,356828552,542433968,601009456,266550896,3113877504,3113877504,3113877504,3113877504,3113877504,3113877504
2026-02-09 21:39:30,714848352,379277808,669147264,854172584,894874408,560673792,3113877504,3113877504,3113877504,3113877504,3113877504,3113877504
2026-02-09 21:40:00,236404640,194369248,421709096,643288152,597317320,251242936,3113877504,3113877504,3113877504,3113877504,3113877504,3113877504
2026-02-09 21:40:30,288968240,811555944,146498672,365812368,267607104,771339416,3113877504,3113877504,3113877504,3113877504,3113877504,3113877504
2026-02-09 21:41:00,624006752,511122048,712631120,915395712,756925696,380435888,3113877504,3113877504,3113877504,3113877504,3113877504,3113877504
2026-02-09 21:41:30,793493424,911400272,200119104,408799328,215799160,692663176,3113877504,3113877504,3113877504,3113877504,3113877504,3113877504
