Time,Series_C
2026-03-10 13:46:39,340.4917619063894
2026-03-10 13:47:09,410.15011412247907
2026-03-10 13:47:39,463.6676005126964
2026-03-10 13:48:09,551.1300000030243
2026-03-10 13:48:39,182.57418793906754
2026-03-10 13:49:09,293.02641382877636
2026-03-10 13:49:39,310.7670502840874
2026-03-10 13:50:09,194.14666281516793
2026-03-10 13:50:39,203.9862396000848
2026-03-10 13:51:09,420.8769482418431
2026-03-10 13:51:39,268.56090393529354
2026-03-10 13:52:09,228.30010167424808
2026-03-10 13:52:39,242.79367848895967
2026-03-10 13:53:09,219.38305294191775
2026-03-10 13:53:39,155.82880668959257
2026-03-10 13:54:09,165.21663098791242
2026-03-10 13:54:39,150.40245904296066
2026-03-10 13:55:09,258.7960553445404
2026-03-10 13:55:39,566.5663656313557
2026-03-10 13:56:09,459.31563429436
2026-03-10 13:56:39,279.1738382562634
2026-03-10 13:57:09,609.9705273414389
2026-03-10 13:57:39,559.420597066167
2026-03-10 13:58:09,545.6134109563219
2026-03-10 13:58:39,310.303528167486
2026-03-10 13:59:09,299.9066984517601
2026-03-10 13:59:39,226.52606501511752
2026-03-10 14:00:09,346.8432662614603
2026-03-10 14:00:39,599.7524901056843
2026-03-10 14:01:09,567.4668214335056
2026-03-10 14:01:39,439.6681047170702
2026-03-10 14:02:09,541.2993421898465
2026-03-10 14:02:39,485.16301334019954
2026-03-10 14:03:09,566.8170007388784
2026-03-10 14:03:39,579.0720659835715
2026-03-10 14:04:09,551.4521942900137
2026-03-10 14:04:39,584.3803548890752
2026-03-10 14:05:09,556.7551428673564
2026-03-10 14:05:39,411.8466001273692
2026-03-10 14:06:09,397.3622476879082
2026-03-10 14:06:39,466.998854386055
2026-03-10 14:07:09,450.96857416545436
2026-03-10 14:07:39,563.8126501576776
2026-03-10 14:08:09,553.882965047376
2026-03-10 14:08:39,399.9682588198157
2026-03-10 14:09:09,259.1564349122537
2026-03-10 14:09:39,222.8130383517631
2026-03-10 14:10:09,225.97454821690772
2026-03-10 14:10:39,451.93230429691795
2026-03-10 14:11:09,389.96263050831857
2026-03-10 14:11:39,177.6110311273555
2026-03-10 14:12:09,396.42833605594774
2026-03-10 14:12:39,576.3997506264228
2026-03-10 14:13:09,122.66251762865976
2026-03-10 14:13:39,406.7488468031483
2026-03-10 14:14:09,352.0528991059509
2026-03-10 14:14:39,172.07934490126232
2026-03-10 14:15:09,159.47888917254147
2026-03-10 14:15:39,158.26476477024738
2026-03-10 14:16:09,169.23980246214686
2026-03-10 14:16:39,245.95294325551174
2026-03-10 14:17:09,553.167528271501
2026-03-10 14:17:39,193.10721409078621
2026-03-10 14:18:09,177.95137590037316
2026-03-10 14:18:39,160.77901521522193
2026-03-10 14:19:09,181.28482958035752
2026-03-10 14:19:39,487.1734783289824
2026-03-10 14:20:09,567.0453165923109
2026-03-10 14:20:39,250.22395734462611
2026-03-10 14:21:09,340.1462946630845
2026-03-10 14:21:39,389.3406669686784
2026-03-10 14:22:09,476.01194191373236
2026-03-10 14:22:39,310.68230665774877
2026-03-10 14:23:09,295.7369590238043
2026-03-10 14:23:39,466.51595478855216
2026-03-10 14:24:09,280.2934942169404
2026-03-10 14:24:39,305.94508649266317
2026-03-10 14:25:09,342.57502241876165
2026-03-10 14:25:39,165.68691917279503
2026-03-10 14:26:09,190.76357516475525
2026-03-10 14:26:39,396.5854522597417
2026-03-10 14:27:09,388.01193760705365
2026-03-10 14:27:39,408.855682336577
2026-03-10 14:28:09,337.425522475209
2026-03-10 14:28:39,302.794284714386
2026-03-10 14:29:09,367.29500523508256
2026-03-10 14:29:39,290.34556164512486
2026-03-10 14:30:09,478.1432429002021
2026-03-10 14:30:39,559.438147675979
2026-03-10 14:31:09,567.7857349015062
2026-03-10 14:31:39,431.4866760757609
2026-03-10 14:32:09,335.96982772697135
2026-03-10 14:32:39,178.1449205398904
2026-03-10 14:33:09,196.71697122484807
2026-03-10 14:33:39,251.1072331666394
2026-03-10 14:34:09,409.07625337272833
2026-03-10 14:34:39,561.1171051693204
2026-03-10 14:35:09,477.451463416737
2026-03-10 14:35:39,402.66630885543384
2026-03-10 14:36:09,365.1234860840469
2026-03-10 14:36:39,570.8405425572768
2026-03-10 14:37:09,288.9283422912754
2026-03-10 14:37:39,239.82016366634107
2026-03-10 14:38:09,358.2220983399418
2026-03-10 14:38:39,573.4285810327284
2026-03-10 14:39:09,435.47917926034404
2026-03-10 14:39:39,600.1382363903276
2026-03-10 14:40:09,320.69931203050095
2026-03-10 14:40:39,519.2632642719389
2026-03-10 14:41:09,510.8385596630201
2026-03-10 14:41:39,555.3771531217332
2026-03-10 14:42:09,565.8358063027279
2026-03-10 14:42:39,584.3454835878988
2026-03-10 14:43:09,558.8225451064679
2026-03-10 14:43:39,446.6520105677593
2026-03-10 14:44:09,162.65309896768727
2026-03-10 14:44:39,239.43004022115718
2026-03-10 14:45:09,190.71570544306832
2026-03-10 14:45:39,167.98936936803088
2026-03-10 14:46:09,407.32854392214284
2026-03-10 14:46:39,603.8569961843785
2026-03-10 14:47:09,399.1320862638968
2026-03-10 14:47:39,489.0218361434775
2026-03-10 14:48:09,376.05161298484813
2026-03-10 14:48:39,386.8299523845155
2026-03-10 14:49:09,401.489931866311
2026-03-10 14:49:39,566.9866217149216
2026-03-10 14:50:09,309.31817251856677
2026-03-10 14:50:39,319.11762361059783
2026-03-10 14:51:09,288.1128332302673
2026-03-10 14:51:39,265.83245031107873
2026-03-10 14:52:09,459.06803364005145
2026-03-10 14:52:39,298.45838456955465
2026-03-10 14:53:09,281.34823165257836
2026-03-10 14:53:39,248.65288605826024
2026-03-10 14:54:09,163.90185687540298
2026-03-10 14:54:39,408.6863373948132
2026-03-10 14:55:09,573.9972406625743
2026-03-10 14:55:39,504.3797370453245
2026-03-10 14:56:09,404.05059252202386
2026-03-10 14:56:39,294.25058632666617
2026-03-10 14:57:09,346.0220145286318
2026-03-10 14:57:39,256.6286075911302
2026-03-10 14:58:09,292.6060660309236
2026-03-10 14:58:39,466.4593591284717
2026-03-10 14:59:09,543.0095713279528
2026-03-10 14:59:39,490.0079869842416
2026-03-10 15:00:09,253.7464426232041
2026-03-10 15:00:39,358.3925864782965
2026-03-10 15:01:09,612.6273975814868
2026-03-10 15:01:39,510.7299753860382
2026-03-10 15:02:09,445.35257898836346
2026-03-10 15:02:39,545.0482752828761
2026-03-10 15:03:09,290.36514502591905
2026-03-10 15:03:39,526.5211799654919
2026-03-10 15:04:09,631.155295097689
2026-03-10 15:04:39,576.4237293916858
2026-03-10 15:05:09,558.6549578884442
2026-03-10 15:05:39,451.5632945697985
2026-03-10 15:06:09,465.5925162742463
2026-03-10 15:06:39,312.464051272839
2026-03-10 15:07:09,514.0454316306932
2026-03-10 15:07:39,605.4588294312949
2026-03-10 15:08:09,585.2752534448807
2026-03-10 15:08:39,585.8465143289272
2026-03-10 15:09:09,343.9500007474585
2026-03-10 15:09:39,607.481424085937
2026-03-10 15:10:09,695.7978523229501
2026-03-10 15:10:39,656.4090003497136
2026-03-10 15:11:09,610.0385518644513
2026-03-10 15:11:39,579.9809940419769
2026-03-10 15:12:09,602.5142827327161
2026-03-10 15:12:39,588.9651095869614
2026-03-10 15:13:09,443.40076923976596
2026-03-10 15:13:39,205.51304547736441
2026-03-10 15:14:09,255.96943260173308
2026-03-10 15:14:39,402.9637819319917
2026-03-10 15:15:09,463.52023185946365
2026-03-10 15:15:39,191.7954956102857
2026-03-10 15:16:09,204.19249919623098
2026-03-10 15:16:39,266.27999913652235
2026-03-10 15:17:09,251.2074975411727
2026-03-10 15:17:39,535.4848395550745
