Time,"__name__=""node_load1"",instance=""host.docker.internal:9300"",job=""node-exporter"""
2026-02-19 04:06:23,5.23
2026-02-19 04:06:53,5.09
2026-02-19 04:07:23,6.75
2026-02-19 04:07:53,5.82
2026-02-19 04:08:23,4.71
2026-02-19 04:08:53,4.76
2026-02-19 04:09:23,4.52
2026-02-19 04:09:53,4.19
2026-02-19 04:10:23,4.25
2026-02-19 04:10:53,4.29
2026-02-19 04:11:23,4.16
2026-02-19 04:11:53,4.4
2026-02-19 04:12:23,4.17
2026-02-19 04:12:53,4.24
2026-02-19 04:13:23,4.56
2026-02-19 04:13:53,4.32
2026-02-19 04:14:23,4.37
2026-02-19 04:14:53,4.2
2026-02-19 04:15:23,4.08
2026-02-19 04:15:53,3.86
2026-02-19 04:16:23,3.85
2026-02-19 04:16:53,3.96
2026-02-19 04:17:23,4.12
2026-02-19 04:17:53,4
2026-02-19 04:18:23,3.77
2026-02-19 04:18:53,4.17
2026-02-19 04:19:23,4.3
2026-02-19 04:19:53,5.05
2026-02-19 04:20:23,5.24
2026-02-19 04:20:53,5.48
2026-02-19 04:21:23,5.33
2026-02-19 04:21:53,5.24
2026-02-19 04:22:23,4.9
2026-02-19 04:22:53,5.41
2026-02-19 04:23:23,5.06
2026-02-19 04:23:53,4.81
2026-02-19 04:24:23,4.46
2026-02-19 04:24:53,3.75
2026-02-19 04:25:23,3.96
2026-02-19 04:25:53,3.88
2026-02-19 04:26:23,4.2
2026-02-19 04:26:53,4.56
2026-02-19 04:27:23,4.52
2026-02-19 04:27:53,4.46
2026-02-19 04:28:23,4.33
2026-02-19 04:28:53,5.3
2026-02-19 04:29:23,5.58
2026-02-19 04:29:53,5.63
2026-02-19 04:30:23,5.09
2026-02-19 04:30:53,5.44
2026-02-19 04:31:23,4.73
2026-02-19 04:31:53,4.47
2026-02-19 04:32:23,4.5
2026-02-19 04:32:53,5.62
2026-02-19 04:33:23,5.15
2026-02-19 04:33:53,5.08
2026-02-19 04:34:23,4.56
2026-02-19 04:34:53,4.68
2026-02-19 04:35:23,4.64
2026-02-19 04:35:53,4.4
2026-02-19 04:36:23,4.6
2026-02-19 04:36:53,5.56
